-0.32265400705363856,-0.20559675958797996,-0.7129424235515436,-0.7833391207154614,-0.6515613356496082,-0.026573335643456986,-0.26610227598055314,0.07377067200841525,-1.0765107821182274,-0.9453050103582994,-1.0086247371547932,-1.2976690492769154,-0.7846138661382693,1.2725416231033915,-0.3272935900429452,-0.20514998458468092,-1.1632558988793276,-0.3427580958883585,-0.2723169684748701,-0.27924517199005816,-0.6192804959697047,-0.9395147543891986,-0.8075152712259679,0.21575904944822533,-0.3916802321890338,0.5789669161176967,-0.352168324794254,-0.5183083813599763,-0.7468135465214978,-0.76685975485944,-0.2843190574878256,-0.4884225535078732,-1.1679050177184154,-0.880640864418547,-0.7649244084290006,-0.7524947057636759,0.43688576415522506,-0.025032655991442887,-0.5432564595394012,-0.2305961248974615
"Size of std_values: (1, 40)"

"Time Range: 15:55:18 to 15:55:47, Duration 29.0 
 Start Row 4567, End Row 4683 
 Start Time 1141.5, End Time 1170.5"
kurtosis Values:
0.0624345372300974,-0.18231398473162974,-0.7837429929088353,-0.7448385727903095,-0.22240662123628008,1.925289661978911,0.40262419058469456,0.0010937949686717907,0.5439910051347066,3.533994639164841,2.944623366034345,1.661580514335049,-0.913362748466997,-0.4905343587684001,-0.5029779739747768,-0.5337118049037715,1.4052433557466681,-0.24560398552219498,0.7862276462932951,-0.2318717539849815,-0.9992180922689564,-0.9925504320236795,-0.11348949706371769,0.3703135792658725,0.2590365847415317,-0.1705903064381018,-0.6697695959300796,0.19899734536532687,1.9504629721922244,2.489521603987493,9.25845553481136,9.725383175643401,0.7002388124273882,-0.49169067798120647,-0.374799979060771,-0.34494901299751035,0.274680288476461,0.2105908054974308,3.397686246029542,-0.3969282096354769
"Size of std_values: (1, 40)"

"Time Range: 15:55:47 to 15:56:20, Duration 33.0 
 Start Row 4684, End Row 4816 
 Start Time 1170.75, End Time 1203.75"
kurtosis Values:
0.029350288127706126,0.13396802522952456,0.07968763389388123,0.46589157587559615,0.29281643064202756,-0.2277263590754437,-0.5779488372283286,0.02027152589136172,-0.4991847866943826,-0.9512233566890291,-0.9522050046696826,-0.7817545717804588,-1.0615087143150617,-1.2935782063900008,0.23201246687818244,-0.4549217321408916,1.7780404868243114,2.488581202379909,-1.4750169037805867,-1.420496774974489,-1.7019842930032887,-1.7088968714332347,-1.7347213343708214,-1.904124997329022,-1.8696903048070515,-1.9206216615960627,-0.9114045384625551,-1.666079579943043,-0.7095128005924849,-1.5102802615280038,-1.3714941370245477,-1.7012966028243985,-0.24560163510334831,-1.0841652465629263,-1.1412517004203806,-1.0459363970033184,1.586124705925176,3.3337980927199773,-0.8681566879208256,-0.10424961355445372
"Size of std_values: (1, 40)"

"Time Range: 15:56:20 to 15:57:02, Duration 42.0 
 Start Row 4817, End Row 4985 
 Start Time 1204.0, End Time 1246.0"
kurtosis Values:
-0.42637646299213383,-0.8977607148160693,-0.26675309965947447,0.27242380632667507,-0.28494420107729246,0.14390785803706985,-0.7068209036005082,-0.8655570312781053,-0.903727779960187,-0.8370202867074545,-0.5612251454302251,-0.6443400775808712,-0.9119613647341782,-0.961430684540634,0.9126971427882133,0.4128569035052614,-1.420707131724537,-1.5471945242370937,1.8987045808239014,2.045391271905153,4.046151772964579,1.0778559650492854,-1.3552603900139215,-0.8886537195495672,-1.3985133606554363,-1.316985693818681,-0.6232577969835162,-0.3224468426006353,-0.6819491034910445,1.6401607847131991,0.06598760173845797,-0.3036410293174101,-0.4559642538854436,-0.7591227807713494,-0.5076835568726872,-0.5147005068197958,-0.04170016492102491,0.09718325514236348,-0.9166103750098378,-0.4589979407685427
"Size of std_values: (1, 40)"

"Time Range: 15:57:02 to 15:57:23, Duration 21.0 
 Start Row 4986, End Row 5070 
 Start Time 1246.25, End Time 1267.25"
kurtosis Values:
-0.9593178315557731,0.39370858806081843,-0.9469135843181657,-1.0371429563314616,-1.1216188141352583,-1.115426055908777,-0.9779168114632788,-0.820675659754516,-0.9832822307492628,-0.7130618477890227,-1.136029829707772,-1.0429672427438728,-0.4685976767366955,-0.9265611391441659,-1.0276168157156136,-1.1263056449427349,-0.1704715573752722,0.5530984913310601,0.11756071814863578,-1.2083344708845833,-0.6874808862000208,-0.6761555561561741,-1.1864616039759068,-1.0340037767064474,-1.0571166839006205,-0.6005274866206118,-0.10873167158693775,0.9672007183556324,-1.0792184553295694,-0.8443246659040073,0.21826152056375792,-0.5357245802391568,-0.8071656107052925,-0.884840180486437,-1.2042322232447358,-1.2263688547264424,-1.1421973331890167,-1.1950348110509261,-0.8736524538411756,-1.1747145094657963
"Size of std_values: (1, 40)"

"Time Range: 15:57:23 to 15:58:04, Duration 41.0 
 Start Row 5071, End Row 5235 
 Start Time 1267.5, End Time 1308.5"
kurtosis Values:
-1.8064280754007258,-1.8180803645928507,3.9095189287220453,5.054651280400069,-1.6500643151742111,-1.7130685536296855,1.598240067932256,1.5547227861355069,-1.468456250063977,-1.4901925158699507,2.518268836241769,11.104978126149238,-1.7784003989800798,-1.527477590035118,-1.0961394365936084,-1.073635313802172,3.244236070605462,10.661898835542134,-0.6647364402153193,-1.67239264458928,6.5740994556364605,10.05164608942458,-0.8390889042997647,18.634227929699172,0.49014803037822485,-0.1691393618014536,-1.843966230972784,-1.846817811820904,-1.7991405678724692,-1.8011556988809352,-1.8180309714447052,2.837565139683524,-1.0075718177192559,-1.7133395514762515,11.904136686117905,8.606041433596959,0.7959615021834017,0.5761617628420348,-0.17828086255544306,9.949307933732193
"Size of std_values: (1, 40)"

"Time Range: 15:58:04 to 15:58:57, Duration 53.0 
 Start Row 5236, End Row 5448 
 Start Time 1308.75, End Time 1361.75"
kurtosis Values:
-1.0845420354189914,-0.9988688699119352,3.7057390723677734,2.759060966285279,3.9548920697237477,-1.0128052404745778,1.8026366424222262,-0.5986108364597253,-1.4670817028196208,-1.3968453712373101,-0.5188623723240333,-0.9821058717760298,1.3660279797188046,2.0907911043828147,-1.1249251433865735,-1.0998815495705354,-0.9963612062372418,-0.2440999044589831,-0.9266301322761925,-0.055691419030702516,5.479109044306522,3.9225913574583995,-1.0427067062519253,-0.8926348732411746,4.247348559912434,6.716977545049835,0.11849883690980478,1.024474730118305,7.335220562732813,6.531936643155401,-0.553225400558643,3.9171970847166655,1.6346597458414172,-0.3663488627062992,2.8029481369628666,4.444613046121852,-0.02957011173411983,-0.1104653185618969,4.839766934038189,3.4185537790863876
"Size of std_values: (1, 40)"

"Time Range: 15:58:57 to 15:59:23, Duration 26.0 
 Start Row 5449, End Row 5553 
 Start Time 1362.0, End Time 1388.0"
kurtosis Values:
-1.5045400872069814,-0.8472113829582999,-0.7622445219304805,-0.45626881561456356,-1.2770109218240688,-1.7804228828046396,-0.47542303088561155,-1.3397408593547433,-1.2552252214715882,-1.506390476036702,0.9405339373623636,16.596878233468562,8.664294844215654,5.810878727366621,-0.7299933458727326,2.7132955421166276,-0.9113589912006637,0.440650613647668,-1.608360304609857,-0.9142565617521776,14.652174188277137,2.3952498382256717,1.7048353600050952,2.582298525414613,4.116816549432779,13.685891661326881,-1.0777942633675537,0.2163067582035536,1.3977943077691029,3.7082005923496713,-0.3380003756906884,0.04912468417571292,0.7490213982637188,0.2618266787893502,0.29139846227158905,0.7253524225761492,0.3370783500265593,0.09467534110089115,1.9181845463857616,0.9199799383236837
"Size of std_values: (1, 40)"

"Time Range: 15:59:23 to 16:00:07, Duration 44.0 
 Start Row 5554, End Row 5730 
 Start Time 1388.25, End Time 1432.25"
kurtosis Values:
0.8167871262269832,1.0327482608278888,-0.6372476912676239,-0.9672885037983323,-0.5277832347207592,-0.5612603041420701,0.47375581087951746,0.5747100582514428,-0.543903431170158,-0.5703483233830715,1.8602749784336439,3.386522237176642,0.6609605459590346,1.7322682750808331,-0.2849042821479677,-0.44209751121899377,-0.3789621772368488,-0.04981714657977321,-1.2192702143828367,-0.8675173796681874,-1.0276908622292762,-0.8330072953754941,-0.24887249482245855,-0.1256086437012458,-0.17181705691796,-0.7146659877486359,5.248607085714115,1.5652831856662424,-0.7404456657073011,-0.6828478881069904,-0.3868945169912341,-0.8232443701208885,-1.2151552831158514,-1.2447852802455956,-1.510577355176761,-1.5311077470233858,-1.0542504532953911,-1.0659417089379477,-1.0471941682144765,-1.257245260628155
"Size of std_values: (1, 40)"

"Time Range: 16:00:07 to 16:00:44, Duration 37.0 
 Start Row 5731, End Row 5879 
 Start Time 1432.5, End Time 1469.5"
kurtosis Values:
-0.5395813511711727,-0.036332671396665184,-0.5712945489630661,0.07920446790176472,2.040553929798941,-0.1063026013996442,0.24575552073899676,-0.40585164986959743,2.4993566280112667,1.311140597652476,0.06298393804020153,0.4679807484935399,2.0533170740362543,1.2517017322551025,-0.20508581220541178,0.2981084891973178,0.9611636047786503,1.7368782497253168,-1.4019164794771648,-1.2330715274460105,-0.2144890346135777,0.2418661089852998,-0.6263397878629475,-1.1380910121037962,0.20311385923548286,0.3070957694185963,-0.5058512451098349,0.6783553187356239,0.9496568957412412,1.1698251197405032,-0.12682778341936407,0.8483928017073499,0.5212243765139646,-1.0816352605512805,-0.9583086130632816,-0.8421663162392683,0.4858870243415452,0.5862302515676152,-0.8267031960369287,0.06578552935431325
"Size of std_values: (1, 40)"

"Time Range: 16:04:20 to 16:05:16, Duration 56.0 
 Start Row 5880, End Row 6104 
 Start Time 1469.75, End Time 1525.75"
kurtosis Values:
-0.6223885725519804,-0.643524002466751,0.36607433988172255,0.7757865072493733,-0.2793358614608228,-0.9648336085976328,-0.5884136916607456,-0.35383089764680253,0.18070587791950654,-0.5335883427517567,0.13849249846458322,-0.32739087982633786,0.9195885414949072,-0.389750255869167,-0.829676567456008,-1.040383572709848,-0.8824547998896275,-0.18717442040289844,-0.6459417919867949,-0.6277859144630997,0.7149486119038615,1.5623198799442948,-0.5929872048969655,-0.21254844997072997,0.8160962522997224,-0.40035202434094597,-0.6500923289755711,-0.6497772445785719,0.18786953184189947,0.3389598432810885,0.05379841029212429,0.9491903882350643,-0.6233537421933706,-0.793050442555443,-0.11969532473150002,-0.12296027467601434,-0.09183937513234053,0.06882915788009925,-0.12377278775170675,-0.1975522839976973
"Size of std_values: (1, 40)"

"Time Range: 16:05:17 to 16:06:15, Duration 58.0 
 Start Row 6105, End Row 6337 
 Start Time 1526.0, End Time 1584.0"
kurtosis Values:
-0.7785958000821691,-1.0686424612978958,-0.9492425564014964,-1.1722059746006916,-0.2704086805835004,0.11152467995363935,0.05267460849518324,0.43571722869336416,-0.1319527262000708,0.12505013294246003,1.2863590185296285,2.9208600902114252,-0.8847276605720822,-1.0038887108352688,-0.36859615468892937,0.09402621951348822,-0.7588486596488839,-1.3603552721115464,-0.5824882059133598,-0.9317401549304254,0.13973249307929692,0.17586360180373584,-0.17665030784375002,-0.745125582950509,-0.45396116615964255,-1.1513768284629882,0.2257239553143271,-0.3258962582889322,-0.29498297184781785,-0.48575249822725697,-0.21026902881474374,-0.2574096787717046,-1.6648548922402349,0.09732915725058922,-0.6914177520922133,-0.717270594951402,-0.6917450403787,-0.5445396868039669,-0.22191003862293668,-0.3290682620591783
"Size of std_values: (1, 40)"

"Time Range: 16:06:15 to 16:06:45, Duration 30.0 
 Start Row 6338, End Row 6458 
 Start Time 1584.25, End Time 1614.25"
kurtosis Values:
-1.501027475057744,-1.551495047124818,-0.13020383574770467,-0.3606218571471391,0.4777558394694692,-1.0371844714505378,-0.7470198418923815,-0.35230831550211583,-0.3256356272289489,-0.178951345647131,-0.5416287184473427,1.9775677794189983,0.413586182039106,0.16150959896217154,-0.22470907487536218,-0.48952203227510305,0.047455876087675986,-0.3899157268330278,0.35673159260011555,0.5305884032234305,1.6327416415341052,2.0465532428575477,-0.24186755666170967,-0.21819310189645824,-0.3777499525569459,-0.3733837293774953,-0.4379514804903053,0.9733561916921527,-0.022168385164085258,0.7848329721262619,0.7405760108658432,0.9283458188153646,0.7353796132987607,0.747315350403261,0.6864784529138377,0.5091953381323293,1.3201711634853677,1.2803528045582864,0.7478235425740483,1.0132117611669003
"Size of std_values: (1, 40)"

"Time Range: 16:06:45 to 16:07:31, Duration 46.0 
 Start Row 6459, End Row 6643 
 Start Time 1614.5, End Time 1660.5"
kurtosis Values:
-1.3197652895310579,-0.8016062011145273,-1.3862812574023078,-1.3306875877459305,0.08842182996740844,-0.2084063760202084,0.38706105918031275,-0.8615416651029615,-0.3876019633067118,0.5115985762766084,-1.1242572768251677,-0.5399549476812999,-1.0475629519976246,-0.8709162695178274,-1.0931718997812205,-1.1890299413891192,0.06219936334863352,1.521357384050038,-1.0863528931157762,0.2685701281575916,-0.02113443405843274,-0.19474626925754324,-1.032720424094331,-1.2839350000384884,-0.1728065881667935,-0.49362465501573727,-0.8942111017041943,0.05281725937134274,0.004077410696367245,-0.41773407485120284,-0.2769249981250397,-0.039223117982992495,2.8849802773061892,-0.37451873302031835,-0.13336491698874964,-0.3298280923123529,0.24223472681553515,0.8187675175483222,-0.39116079287390626,-0.15157409003572564
"Size of std_values: (1, 40)"

"Time Range: 16:07:31 to 16:08:12, Duration 41.0 
 Start Row 6644, End Row 6808 
 Start Time 1660.75, End Time 1701.75"
kurtosis Values:
-0.6962528551431637,-0.9695881890217426,-0.5366809358005349,-0.6531411180526376,0.07512576936354476,-0.997648175895713,0.7820511125222698,0.0310510008809759,1.0057305291024727,0.13777496839202819,-0.08808597036087473,0.17622523955984803,-0.4425806296597674,-1.0797910564697013,-1.0051620511317114,-0.7480310574464992,-0.13124414640583337,-1.044008500209909,-0.40129873953603834,-0.7624530196915735,-1.1106963815964928,-1.3320357374836636,-0.04477271520351023,-0.7966054983242419,-0.9982511055330479,-1.169530592348555,-0.6612609055070999,-0.07194350219468904,-0.858563861597097,-1.1237524889005213,-0.29979013612027927,-0.30877442789811216,10.178473664840212,-0.5258084991426428,-0.03191468608500658,-0.05762281323454621,0.11095400547751666,0.1678756609273857,-0.45626217730788543,0.06315306458980752
"Size of std_values: (1, 40)"

"Time Range: 16:08:12 to 16:08:37, Duration 25.0 
 Start Row 6809, End Row 6909 
 Start Time 1702.0, End Time 1727.0"
kurtosis Values:
-1.2991510202281564,-1.289935148845515,-1.3749628531239984,-1.2817522927074254,-0.2066241149070276,-1.1018409812798073,-1.1161314879852924,-0.8614753973295608,-1.105507359075717,0.09287576930440089,1.291470582277606,0.7222419953818138,-1.4889546425696718,-1.521807192532202,-0.659430191757326,-0.3976844320044082,-1.3387621386232504,-1.3464080970954078,-1.261370868742834,-1.2184264439443366,2.1510211767403637,2.0270057132204045,-1.4403569670092724,-1.3917508308868547,-1.6577471420923686,-1.5879288719582305,0.7631554054175176,-0.9719428648740154,0.09784324271374523,0.8835418463671689,0.10309372069111555,1.0951852119477188,-0.9211616292092724,-0.8436659209883484,1.6113329216074321,1.310207820678282,-0.5690234190314873,-0.480298594439744,-1.4497316843684915,-1.0648915617968968
"Size of std_values: (1, 40)"

"Time Range: 16:08:37 to 16:09:10, Duration 33.0 
 Start Row 6910, End Row 7042 
 Start Time 1727.25, End Time 1760.25"
kurtosis Values:
-1.294379987785611,-0.8059047333307703,-1.2046485052072056,-1.1795237401569654,3.3730755450007557,1.264078256638557,-1.1137113244223862,-0.7659081132073373,0.46621193222632096,5.282683835902317,0.962635979898645,1.6749048239522573,0.5744053272497962,0.10060300231756925,-1.1472309116315922,0.8820190786332724,-0.8148004951313244,0.7677978169572901,0.3853508025582002,-0.3646562191198659,1.4149756135284477,1.1778902126568305,1.787708882020108,0.8199195947870632,0.6026590799757292,0.12389712808464681,1.3280970029003516,0.5548744536911978,3.3998920940628876,2.309388458234233,-0.6939978015603048,1.747185852431743,10.100890234507812,2.532336812456106,2.1279333704389387,2.6217623670943784,1.9632463857781355,3.324235649616833,3.303843047341534,5.706423278820774
"Size of std_values: (1, 40)"

"Time Range: 16:09:10 to 16:09:59, Duration 49.0 
 Start Row 7043, End Row 7239 
 Start Time 1760.5, End Time 1809.5"
kurtosis Values:
-1.411020278153003,-1.3087943582410022,1.0696714296334298,-0.44189204439848995,2.5143796909611904,-1.0349053833199882,-0.8060275884634738,-1.1706981890785362,-0.4917530963301151,-0.009752174691436633,-0.8468842839963604,2.471711410764579,-1.5169346663084884,-1.517887938474433,0.5408104976634935,-0.18854154362894482,-0.01594603245424775,-0.1691674844675437,-1.1206154147618947,0.9990757192567914,-0.486446877090454,-1.5000109079693529,-1.4452212298760332,-0.7825478175918885,1.656768930651518,-1.035898825227062,-0.9630684283436399,-1.165167766806822,0.7583570265149282,-1.0385911842421962,-0.3758492059946099,0.2543651786696173,-1.5679490187345029,-1.451324916961601,-0.37372274574998077,-0.5002342879515616,-1.3206452952644303,-1.1928258734504442,-0.8379667790031324,-1.3699575351179358
"Size of std_values: (1, 40)"

"Time Range: 16:09:59 to 16:10:30, Duration 31.0 
 Start Row 7240, End Row 7364 
 Start Time 1809.75, End Time 1840.75"
kurtosis Values:
-0.45451101604537714,-0.3448573694521584,-1.3911245805066703,-1.4255324285573836,2.220253131200166,0.44983819264432245,-0.2663163114041063,-0.19890116576215355,-0.550179380320793,-0.05900572664489001,0.7401389350757395,-0.04232485011493026,-0.5645482722070172,-0.1813600270071989,0.300445694101684,0.9103601346934025,-0.13987695298033476,-0.19390497439827792,-0.9750885009630696,-1.0251287113381742,3.443044219457388,1.5229219230964715,0.08071380017190677,-0.3832550908977095,-0.3570493859996877,-0.08949176332224473,-1.1042603503185515,-1.2198714543196585,0.7406187060073677,0.558056961056351,0.24176642572262308,-0.20442553606596903,0.3946085436197735,2.362471977972608,2.994405589844207,3.02170517893998,-0.5678815937431887,-0.40842218127357777,-0.31546397821667904,-0.392813850890517
"Size of std_values: (1, 40)"

"Time Range: 16:10:30 to 16:11:02, Duration 32.0 
 Start Row 7365, End Row 7493 
 Start Time 1841.0, End Time 1873.0"
kurtosis Values:
-0.08434649567829666,0.021851525570610875,-0.4261053356646771,-0.6885182935843437,-0.7246303297036265,-1.111011378710196,-0.7788599624814685,-1.0306977590039534,-1.2164598604084413,-1.5983833454683758,0.09478747621760908,0.4934405211721682,-1.3877404642263227,-0.34346224718925367,-0.31436039897353574,-0.6271972025725301,-1.216489793485064,-1.2070947960749627,0.47944921563707776,-0.9632432490977747,-0.3332189399701764,-0.2553795841244475,-0.18086470470959082,-0.2819640480691419,-1.7265596688453595,-0.7517067988364698,-1.4436524898978733,-0.7075792594543509,-0.8266262471909265,-1.008331333243566,-0.5298553166817754,0.06817010015165259,-1.0265442076761553,-1.5536552813058824,0.048193372785537925,-0.16314145890399212,-0.7296128370932506,-0.49656884103412935,-0.6144896558676685,-0.2183908197911859
"Size of std_values: (1, 40)"

"Time Range: 16:11:02 to 16:11:31, Duration 29.0 
 Start Row 7494, End Row 7610 
 Start Time 1873.25, End Time 1902.25"
kurtosis Values:
-0.2644905099842614,-0.6048532411963383,1.1261818780530675,0.2933712563384634,-0.43756883860885276,-1.2425581084896093,0.2598801923751548,-1.3847439920883104,-0.26568890401631284,-0.21040306746999393,3.698098249763399,-0.7905636001748984,-0.2682632511979648,-0.6065586853396114,-1.243554529873231,-0.7624299898625502,-1.188937798387425,-0.7398667830428116,-0.12677388615709662,-0.3437713811359253,-0.29808171670862427,-1.085032622781743,0.3988963628850888,-0.006282358888396455,-0.5911138148469544,-0.7548542945933576,-0.2838523069160299,-0.3536086605640465,-0.03603289538879695,-0.4223374218179976,0.5759858634809398,-0.47934168082119966,1.0129203739293704,2.1901062173731844,1.0684953737192675,0.9736068947237402,0.8734369657572878,0.9651459916988547,0.03849454130074248,0.6427603352496982
"Size of std_values: (1, 40)"

"Time Range: 16:11:31 to 16:12:12, Duration 41.0 
 Start Row 7611, End Row 7775 
 Start Time 1902.5, End Time 1943.5"
kurtosis Values:
