-0.5866946890278228,-0.530774743584133,18.889276317813767,15.848850074787237,-0.5352252209596138,-0.5017254442239789,-0.7956567634596468,-0.7818811868270177,0.020210805183508818,3.899847961620141,-0.615098008639162,-1.0029025493432475,-0.7346169759901513,0.20912745014710676,-0.3844443001112934,0.26999927906605103,-1.0606073068667967,-0.5187330613247343,0.45554948276080376,-0.131239004609915,-1.2799014748446935,-0.8158753205315574,-0.1648736168700755,-0.9392127630663754,0.15240000313993196,0.6103441142093575,-0.2922912432255673,0.3540065467154583,0.27701771897106964,1.317662758092088,-0.24774726581783035,-0.4340827031220056,-0.9472262901004713,-0.7081195255555146,0.4702078983639444,-0.2694898254640794,-0.04057718296746904,-0.6589303806303763,-0.06993794992120073,0.9194659708375288
"Size of std_values: (1, 40)"

"Time Range: 11:34:54 to 11:35:20, Duration 26.0 
 Start Row 4761, End Row 4865 
 Start Time 1190.0, End Time 1216.0"
kurtosis Values:
-0.8332402197019046,-0.700169660736806,4.752361730019189,0.9367017194475165,-0.5598589286699194,-0.475567842468406,-0.7167447387585155,-0.7052791921630583,2.14080999535003,0.6586543118942898,-0.2616740000636577,-0.9583966612675638,5.2854752797549835,0.03229994223504651,-0.1873618582175527,0.026285336620741173,-1.061653535053324,0.07350218329340663,1.0477181071654478,0.2360876359677624,-1.3830719587060425,-0.7834830275498676,0.5148881046909679,-0.5916055043377639,6.337817954200574,1.6669447182580504,1.7376608280072885,-0.38897380280307514,0.9752770957025891,3.235334902825918,-0.5790370003643068,-0.5389451037369883,1.5686042307581687,0.7428705402665328,-0.08098090725156615,1.423257503227057,-0.9348326222361871,0.04001324585369792,2.465279114310313,-0.16460481133110116
"Size of std_values: (1, 40)"

"Time Range: 11:35:20 to 11:35:51, Duration 31.0 
 Start Row 4866, End Row 4990 
 Start Time 1216.25, End Time 1247.25"
kurtosis Values:
-0.49186167346209375,-0.4322351483183482,-0.8171277034054043,-0.5347824444994442,-0.40558413551914674,-0.4824224847732941,-0.9056751919090131,-0.9204767005998606,-0.2589766114508567,-0.5499969778416629,-0.5164325444779307,-1.0223379063094373,-0.6260903150206012,-0.7099357946311469,0.32398566744562585,0.8191873671830368,-0.657662793624584,0.4905534987478086,0.7272160007553987,0.7458734226325245,-1.3844679219763114,-1.0119896275871771,0.09330889906894901,-1.2047435136890994,-0.6688562129721318,-0.636094169514263,-0.20855715256247498,0.9773190475257287,-0.47409535593197916,-0.15154900546792494,-0.21889343445627407,0.437176391991025,0.24231525601029125,-0.2751600036507389,0.34110773097571556,0.025512697005702023,0.0255428680511125,-0.6677189570979363,-0.36422033173037294,-0.2713829583783043
"Size of std_values: (1, 40)"

"Time Range: 11:35:51 to 11:36:15, Duration 24.0 
 Start Row 4991, End Row 5087 
 Start Time 1247.5, End Time 1271.5"
kurtosis Values:
-0.3388491861098193,-0.4029119584229841,-0.8083917577867559,3.1940488859728067,-0.12243176134833345,-0.17083727749777067,-1.1219573261184077,-1.1174572790334274,0.3851816607432985,0.6338343032902132,-0.8213259086889324,-1.2087095985714174,-0.7692760163342829,-0.2587784724585567,2.0024418718786645,1.754153647010769,-0.948565681049474,0.03535199937060707,-0.08686335533963296,0.19185369768833516,-0.8019391867172629,-1.2782686104016554,-0.12118787870988079,-0.4433558866101559,-0.6484337600708958,0.3722373106320238,-0.4147282546023989,1.7013236652364778,2.7375321931239203,3.2150438555994505,-0.5481147412050702,1.1131472537240796,0.22051484013572065,2.5432097337366315,-0.22795861855163535,0.23619093499917376,0.348429005974924,1.1280353769868974,0.31625059026862345,1.1524016481361894
"Size of std_values: (1, 40)"

"Time Range: 11:36:15 to 11:36:45, Duration 30.0 
 Start Row 5088, End Row 5208 
 Start Time 1271.75, End Time 1301.75"
kurtosis Values:
-0.18583250347412905,-0.23579261633934312,-0.8363707238415685,0.6103911379391493,0.27010559906824794,0.16062374836560034,-0.9368200640390283,-0.9069253621305773,-0.2683455194583644,-0.21665963593934645,-0.7459999579649299,-0.9723876078273817,0.0013854803229467194,-0.1374568303955428,0.829511985374451,0.8756712056089864,0.6279147260310314,2.2808332255523824,-0.45536925133276984,0.2921538488676463,-1.2756314533955366,-0.9455140110019125,0.4032088914937244,-0.32490266109085875,0.2082321257814317,1.4861778080393693,1.5396749353210355,-0.4336809742007688,-0.35024613446139874,-0.5950439828479421,-0.5383559432778089,3.149662188786582,-0.40454433051834116,-0.5652678681354937,1.054571094462073,9.902590570831649e-05,2.8586461787345225,-0.29499353203347356,0.6069450648863941,-0.4053512911819812
"Size of std_values: (1, 40)"

"Time Range: 11:36:45 to 11:37:06, Duration 21.0 
 Start Row 5209, End Row 5293 
 Start Time 1302.0, End Time 1323.0"
kurtosis Values:
-0.1441052182285696,-0.13989076180158122,-1.9071556289957523,0.17148251377742652,-0.5355613157442982,-0.600435485993486,-0.8238034860674817,-0.8395496700388958,-0.22837893891868966,0.9239403444304268,-0.31566112516553124,-0.9310068723278957,0.06552056658815308,-0.36514876694698906,-0.8173226080931659,0.2602760049481576,0.6075702856981118,2.2999157467647304,1.9307819631214764,-0.294471734484969,-1.2597207549392495,-0.7297394226341005,1.042863294513662,-0.5947078230374947,-0.5410142372232309,-0.0013210596035464484,6.576221823247419,2.7746126731640155,0.6503611058290515,0.736735784063701,0.1525287726577922,1.9353755219753843,-0.5866092183705502,-0.7782689047585745,1.691860828337072,2.0573820814148442,-0.9120395191093964,-1.0543259676446524,4.738846905302681,0.8170571833422553
"Size of std_values: (1, 40)"

"Time Range: 11:37:06 to 11:37:44, Duration 38.0 
 Start Row 5294, End Row 5446 
 Start Time 1323.25, End Time 1361.25"
kurtosis Values:
-0.18411568993497474,-0.1760151276191273,0.05253510937498973,-0.9893092609765839,0.060819473134194,-0.06344653760430718,-1.0172165824553419,-1.0233658837750164,0.9897746187787502,-0.2701786892225835,-0.6903221353602698,-1.1258927239351781,-0.2539955793070403,-0.2849027699869686,-0.17629137056058708,0.7371583219951465,-0.5935545881665392,3.7268451071110675,-0.1400439148652599,0.4301266372934398,-1.062297522201079,-1.2525499318269107,0.43508903921079023,-0.3657117118423949,-0.8165325353669091,0.5092453215958832,0.18899617747631803,0.9000889225375674,-1.6469934063754892,-1.6690921686490032,-0.8682631399090304,2.4408636661496566,-0.9849387877680531,-1.012192488172378,0.4615872610338947,0.13351266708935539,-0.304125170627906,2.5025451309204225,-0.35996311125055636,0.356077640874096
"Size of std_values: (1, 40)"

"Time Range: 11:40:34 to 11:41:10, Duration 36.0 
 Start Row 5447, End Row 5591 
 Start Time 1361.5, End Time 1397.5"
kurtosis Values:
-0.6605037788485366,-0.6871951242212648,4.79667283340223,11.124352560187509,-0.4997786942197795,-0.5734020965326492,-0.8328934114236608,-0.8490091464919605,11.65123370402471,15.985828993969925,-0.3981574362891189,-1.097132567566314,-0.2020864017035855,0.3236233261909325,-0.3465862287275261,0.2996330348605012,0.4071456575608434,1.3403761296524817,-0.09838777794145015,-0.12053113428487627,-1.2076698219236828,-0.7912717857171998,0.2727958688952219,-0.11104952358275932,-0.5553405948705494,0.4934202409844688,0.809434668989133,-0.00447062527772113,-0.7188676226916444,-0.7679036365052738,0.6035286976768828,2.19454199258381,25.356482893371147,21.980165978115696,0.4800391252771341,2.6668735371326395,3.4686901716719927,3.9192336836151807,1.238919522600792,10.083417730854295
"Size of std_values: (1, 40)"

"Time Range: 11:41:10 to 11:41:41, Duration 31.0 
 Start Row 5592, End Row 5716 
 Start Time 1397.75, End Time 1428.75"
kurtosis Values:
-0.27038578069385544,-0.3469810641384301,2.7749754377197604,2.778028704644985,-0.3361356991075599,-0.3245285552194215,-0.9570856826217504,-0.9545771180611511,0.27067922971048564,0.28031776313846635,-0.7430150134252269,-0.9902907787687374,-0.33972667074504503,-0.6176165293307676,0.7294176338456206,1.1862084665505197,-0.4372503751847643,0.6826372904884015,-0.530440276027691,0.032945956003535226,-1.069107062970467,-0.6752997701386589,0.4239534786737935,-1.1923441121586869,-0.9351643158006517,0.3541571588247798,-0.07272825194956223,1.0096351658101126,2.8705619193387157,3.547887066301268,-0.1534526659216935,0.10419964113454805,-0.481217629565474,0.5291898147079808,0.13128687420106333,-0.4301922122644841,0.05351406429640315,-0.68521448106701,-0.4872944113491746,-0.5228908426986822
"Size of std_values: (1, 40)"

"Time Range: 11:41:41 to 11:42:13, Duration 32.0 
 Start Row 5717, End Row 5845 
 Start Time 1429.0, End Time 1461.0"
kurtosis Values:
-0.176222528535797,-0.26155519477008893,-1.2537030695478695,2.6132958160089528,-0.14175959260073467,-0.13905089825845174,-0.829833761412468,-0.8271355626461343,0.04401123358004089,-0.07824667076497738,-0.945004561732202,-1.0793343924560534,0.6962994226880714,-0.1151728193352537,0.7402458762602877,0.47797752023452045,-0.6726222985037325,0.7413796532764394,0.0251330444084088,0.27232760647191645,-1.0931780305113556,-0.9446203421341104,0.6233429985195982,-0.5608539854989143,-0.14603569464491084,0.288896643323004,0.4810768098057836,0.2757787713843012,-1.0134151964883389,-0.9948645148296746,-0.6711682735573974,1.0825404139107153,-0.940266277048035,-0.7266564968643374,0.3540340947326204,0.08535226907707871,-0.20020580347183126,-0.3141381233959555,0.1485438207335199,0.14270113758109426
"Size of std_values: (1, 40)"

"Time Range: 11:42:13 to 11:42:34, Duration 21.0 
 Start Row 5846, End Row 5930 
 Start Time 1461.25, End Time 1482.25"
kurtosis Values:
-0.4125661796101703,-0.46262768686706224,1.9582142443247301,0.16093100338082333,-0.28439351632097054,-0.11538618599721984,-0.641760638711633,-0.6189567418708224,0.04466871944135953,-0.6015591336763406,-0.7169594984278049,-0.8354042245041366,-0.06930653894973737,-1.0001502007151635,0.8062945247080142,-0.09164884376921822,-0.91333767446765,-0.03221331023660223,0.30012581416728645,-0.17736163450606757,-1.0486254169925908,-0.7326319704011048,-0.19757449137626582,0.23808308594285243,-0.21871472746562226,-0.6692710534327215,0.5131612691144691,0.3100990228940774,0.6144208589160911,1.332085864551158,-0.9422128312890603,-0.3984274312426428,-0.6471165609321599,-0.6534584498363336,0.05773811639017179,-0.4255648560663303,0.2388631449389167,-0.923967601824514,0.5457665708505033,-0.14389383125213095
"Size of std_values: (1, 40)"

"Time Range: 11:42:34 to 11:43:03, Duration 29.0 
 Start Row 5931, End Row 6047 
 Start Time 1482.5, End Time 1511.5"
kurtosis Values:
-0.18376249690516744,-0.12419618455924608,5.29765513183769,0.8537099868128539,-0.26375903229126507,-0.25177441873776374,-0.9460218705082335,-0.952170343124016,-0.6140394186240155,1.2407699403197956,-0.4940620813497203,-1.1026955062984796,0.20271860786712947,0.5789627147862633,-0.41303216584751645,0.3288599700038146,-0.906188699141453,-0.721199117186325,0.412475935771742,-0.30701571633761526,-0.9678559895280614,-0.9854130331185273,-0.03471574768986496,-0.7854122425411925,1.2285524357564421,0.6390275362708353,-0.011296251688394321,0.8465211928987233,2.0069011241979906,7.102653046758421,-0.4359239788948406,-0.32114174770953374,4.2593681786032755,7.2032591197965345,0.20344894655433254,1.3368638323324893,-0.24158754302178043,0.1392005718167515,0.6945572000244882,0.915199409681458
"Size of std_values: (1, 40)"

"Time Range: 11:43:03 to 11:43:31, Duration 28.0 
 Start Row 6048, End Row 6160 
 Start Time 1511.75, End Time 1539.75"
kurtosis Values:
-0.8962596249823447,-0.847316455588762,0.5578134100445356,0.7455966262920635,-0.30600516629789976,-0.38623002170287535,-0.9430730377000462,-0.9109798582711126,-0.08639085712940675,1.200917202163943,-0.18792357880449728,-1.0349936292021051,-0.988278043905181,-0.33573325031772594,-0.4700348656973392,-0.7510723865961828,-0.9867893925892126,-0.6746230587681681,0.5586222180007057,0.15483752535262063,-0.9475670527826541,-1.0549014479159993,-0.3607684541892082,-0.7964752283983625,-0.9290695455937898,-0.054347620239657335,0.1658884787427768,0.37908796004535894,0.6988389542692297,1.3832721954308287,-0.7312852715126108,-0.9825471128960004,0.2928703057653732,0.49635450228301936,-0.4930326332174837,-0.42029726502555675,-0.29591214099268637,-0.8085690480654213,0.2095625123315985,-0.372743255923647
"Size of std_values: (1, 40)"

"Time Range: 11:43:31 to 11:44:00, Duration 29.0 
 Start Row 6161, End Row 6277 
 Start Time 1540.0, End Time 1569.0"
kurtosis Values:
-0.5522754535153238,-0.5626794786446077,-1.460571740550528,-0.6505234941446405,-0.602468700900467,-0.5785113102744242,-0.8741739951810605,-0.8736858280872797,0.6404735435893945,0.011372010400204413,-0.5920111554747929,-1.0533420080345717,-0.6298475553363088,-0.7739458437170814,-0.3168134522155226,-0.12062020524915473,-1.0111562161527088,0.27207273009994726,0.06709286622752586,-0.18502793381734461,-1.3000868231147595,-1.0414817969553376,0.05756767450426237,0.42019669959812056,-0.48420477391680405,-0.591335735727776,0.05459982534533925,0.37670393687549275,-0.0528059383469861,0.414454997794921,-0.47025149913825093,2.0244671606103477,0.29485195339595505,-0.012445452450543737,1.757202155797744,-0.19569470457582616,-0.07423932143911971,0.9543796235315951,-0.385200155835423,-0.29816709792856155
"Size of std_values: (1, 40)"

"Time Range: 11:44:00 to 11:44:34, Duration 34.0 
 Start Row 6278, End Row 6414 
 Start Time 1569.25, End Time 1603.25"
kurtosis Values:
-0.7262413958414897,-0.7005456220185087,-0.24260309132645475,32.59388248872919,0.8447801141397844,0.5316065363214002,-0.6785762425013551,-0.6642582719700272,0.4463494319731871,1.1821459768799638,-0.6347120611514034,-0.9731837354172983,0.38097739418778875,-0.9844233286390196,0.03222617077009904,0.615446775601725,-0.14596983030460642,-0.020973010765444666,0.0603470747254895,-0.4045875415329321,-1.0446760443187224,-0.7831911348496252,-0.45311423276570206,-1.0773845931478208,-0.43035890250289777,0.14626658636769418,1.2939741129054294,-1.1042578074160023,3.022666724594771,4.957378725562828,0.8791170382865925,1.2623741327393372,2.1150950730018367,6.090995075332531,-0.20494236283908274,-0.38820722968796906,-0.4407235911200056,-0.03455827113410814,0.8221978845929154,-0.05933852946764828
"Size of std_values: (1, 40)"

"Time Range: 11:44:34 to 11:44:55, Duration 21.0 
 Start Row 6415, End Row 6499 
 Start Time 1603.5, End Time 1624.5"
kurtosis Values:
0.41881425958678564,0.303908619404349,1.4517847014244412,1.6356095469841172,0.8136266401684771,0.4577845646695686,-0.6522841948287557,-0.6291826666791493,-0.1264900242548319,0.013898740227051398,-0.8120994170976803,-0.644026155329076,-0.25590200574192234,-0.14147167326204446,-0.7084426504315369,1.9276904341720869,-0.7822093394358101,0.17202817645099522,0.012062574437316176,-0.22219497288838586,-1.2785864203808748,-0.31721049667673906,0.16414446534631288,-0.5691019054075808,-0.2749588541743213,0.971701434062255,0.5150325896855543,0.06546326787048118,0.923735184670798,1.274895735504015,-0.11113677104978592,0.7023331127983186,0.858137383683057,0.7293306282735146,0.11318574113009383,-0.7514814608836051,-0.8411850776710561,0.4533086693327397,-0.011037810763264932,-0.340020695142341
"Size of std_values: (1, 40)"

"Time Range: 11:44:55 to 11:45:27, Duration 32.0 
 Start Row 6500, End Row 6628 
 Start Time 1624.75, End Time 1656.75"
kurtosis Values:
-0.22325038166725086,-0.22450768562243173,5.730036920529596,4.727984020081046,-0.1832979646029278,-0.14132371655062803,-0.7276185640030426,-0.7140040876931955,-0.5052359502377008,0.2539244794868205,-0.9672793345918151,-0.9243870775452394,-0.12690182110481052,-0.5382936796327611,-0.369896627873485,1.4816138054780703,0.06113068122097198,0.33371913954685883,0.46688199171872835,1.2758281901563713,-1.0590647266353521,-0.8339182221567887,0.5457111720972545,2.120083614790098,0.00029060500420952096,2.2015374423382,-0.016681087848154696,-0.33462770797532304,0.8547128353453353,0.4082362784587277,0.5171835413024826,0.778591808956413,-0.7448307092596678,-0.5285208025742585,-0.05102629186844165,-0.4058749822960164,0.1456918727861649,1.312738984303195,0.2190858058328078,0.39040392244224176
"Size of std_values: (1, 40)"

"Time Range: 11:45:27 to 11:45:56, Duration 29.0 
 Start Row 6629, End Row 6745 
 Start Time 1657.0, End Time 1686.0"
kurtosis Values:
