-0.3286143235293246,0.16947156645204853,-0.26628418825441935,-0.3452257635710638,-0.20929533996534655,-0.6008784584017457,-0.5227849642543916,-0.4119726412044056,-0.6765923968843839,-0.6389373238077991,-0.41431102653390317,-0.4219292857789405,-0.26608825470633146,0.8464263479998038,-0.25878317104716153,-0.08826454989848953,-0.6055295474727234,-0.6138595727234559,-0.5345968456957273,0.2666535680688096,-0.5649691286545884,-0.5518171427522516,-0.9279226501045281,-0.8279308614096612,-0.9134272990350141,-0.3269396842027934,-0.4366607868231749,-0.43456481537212666,0.7505945942856891,0.2576712988397505,-0.5531765608167172,-0.2261611234019716,-0.6991383160333653,-1.0121277545619445,-0.42239853690983686,3.272175795665108,-0.3766901921748369,-0.47936598894514537,-0.3353318834718628,-0.30412074138120504
"Size of std_values: (1, 40)"

"Time Range: 12:52:38 to 12:53:05, Duration 27.0 
 Start Row 2940, End Row 3048 
 Start Time 734.75, End Time 761.75"
kurtosis Values:
-0.3951647345793945,0.040586412723651044,-0.0743859826166906,-0.2145201031559516,-0.3873744889127262,-0.3434512826104643,-0.47128458554640806,-0.3434914975230354,-0.7353511097007219,-0.7548612708055762,-0.4963241576368076,-0.4933809293785618,1.5340611840087917,2.2293009881610564,5.415691068968222,3.7832221197177844,-0.6741230249459984,-0.6192297121067667,-0.295279640473888,0.1463611612003084,-0.6047087655793177,-0.6490604398933111,-0.4236562064037499,-0.80609195322744,0.04072683525321619,-0.36121263612844157,-0.5733480649044704,-0.5048613885507192,1.7254510279794673,2.6832941212427492,-0.9020565805598899,-0.8555005455356826,0.3470920559806201,0.6774475912772289,0.013855147253940103,0.6642213816701008,-0.48276704643755375,0.944531162938512,0.035401431651975734,-0.14563288243921768
"Size of std_values: (1, 40)"

"Time Range: 12:53:05 to 12:53:36, Duration 31.0 
 Start Row 3049, End Row 3173 
 Start Time 762.0, End Time 793.0"
kurtosis Values:
0.0005420311525408117,0.35599733860920146,-0.4631069044946772,0.8149319335680025,1.194274404759593,0.5441990072680802,-0.4092285169881458,-0.4146636839691804,-0.7794459905333055,-0.7955323482659606,-0.3916608166296829,-0.3594219270038277,-0.4033230138552186,-0.0496257091673975,-0.46873494149149586,-0.3539927211442353,-0.6872085040928373,-0.7521393529431979,0.4514917831823828,-0.012771035505196426,-0.5700515668012494,-0.6256728907160847,0.4519530554394118,-1.0233676968834902,-0.26844834622699665,1.043524229904465,-0.3067338636695096,-0.30234482890789627,0.17980967089151179,0.5373463435807393,-0.7507899045728235,-0.46069437641492517,-0.36155291259337385,-1.1070151905846117,-0.18917996794192726,0.9433902504495748,2.303314232122725,1.4368870948108317,0.16765050909958923,-0.29202020832138986
"Size of std_values: (1, 40)"

"Time Range: 12:53:36 to 12:54:06, Duration 30.0 
 Start Row 3174, End Row 3294 
 Start Time 793.25, End Time 823.25"
kurtosis Values:
-0.37438060668090545,0.0223554669077779,0.5346565116558719,1.177089372605197,0.030662149612274092,0.8000333270598832,-0.1492437292862614,-0.09738710585937271,-0.5208231674563875,-0.4919266171060155,-0.40803164032191575,-0.3956336268737761,6.1407084723380905,6.3730654485468285,4.147847285124273,3.8509837589264304,-0.4271251595930443,-0.508347344185943,-0.13808951538760006,0.08711789304224826,-0.4328965478998086,-0.44069487995175294,-0.33450419928379027,-0.796685961012225,-0.05255890969732935,0.7029975693162056,0.15249079132289722,0.017514293588242857,4.900308153128014,4.859275562286482,-0.11159726389217006,-0.8294807647820068,-0.626767282517136,-0.9419759680592836,-0.4158517591085631,1.2440268439418496,1.6968129927620401,2.6985377744372734,-0.7078906719471574,-0.5492517530737087
"Size of std_values: (1, 40)"

"Time Range: 12:54:06 to 12:54:36, Duration 30.0 
 Start Row 3295, End Row 3415 
 Start Time 823.5, End Time 853.5"
kurtosis Values:
0.10628191303776235,0.9404493495995117,-0.9542543434351658,-1.0637958482912735,-0.263631837066733,0.8955217504423016,-0.2643731041016073,-0.30602278895729507,-0.5727264316116489,-0.5754951271015938,-0.349223394505795,-0.4040641164809142,0.9188838499897702,0.8193665192623301,-0.22525935281768605,-0.16149839914418385,-0.5216780018980267,-0.581333063155542,-0.1729611413299068,0.020422997601115433,-0.5238089272704212,-0.4957391249215304,-0.41353498901865704,-0.7185783626885707,1.1478656343913833,0.30786630990894714,-0.3898111322871376,-0.37818388057388264,0.6772698620014799,0.5027129401926307,-0.6095054885402238,0.4882516831135,-0.23527065456403173,-0.6482757653919999,0.17062648260807167,-0.13101221723065004,0.3589978196914365,0.9338342872628935,-0.16280307646436132,0.13588763015984595
"Size of std_values: (1, 40)"

"Time Range: 12:54:36 to 12:55:00, Duration 24.0 
 Start Row 3416, End Row 3512 
 Start Time 853.75, End Time 877.75"
kurtosis Values:
-0.3375726431277113,1.012251651627972,-0.5936723755614115,-0.2560572804752943,0.5958133388199176,-0.1154614286201614,-0.3215648268562772,-0.27422599789034985,-0.5850713238641783,-0.5934676804100629,-0.37514229214007244,-0.36787583670232316,14.20104436245635,16.14347221010119,3.0586034916316853,1.832676373667197,-0.5308146586619902,-0.6252085215313303,-0.15488751646648913,-0.2967707338373975,-0.6321338998597144,-0.6004564847536478,-0.41333207765909386,-0.5211558009088533,-0.4500509182031749,1.1942459907948075,-0.2344050407045648,-0.2709698686648663,14.225499259120198,14.283168761131897,-0.8706204899638048,-0.16276650167744666,0.198465376046153,-0.6893631430928266,-0.3258801487110361,0.1938924806493998,-0.2572641037021599,1.0540937767061145,-0.5247800003202157,-0.5418718062226753
"Size of std_values: (1, 40)"

"Time Range: 12:55:00 to 12:55:28, Duration 28.0 
 Start Row 3513, End Row 3625 
 Start Time 878.0, End Time 906.0"
kurtosis Values:
-0.027379939016448862,1.3904262117271218,0.4710170062411634,0.5081546712634686,-0.5140522928780329,0.1292240400682907,-0.25842286601101483,-0.1938916600912859,-0.72145485558049,-0.7012948411459599,-0.4306144298010821,-0.4278788396303348,6.993853182988062,8.989376224648115,7.076366390951581,1.835167310393162,-0.6567412221190074,-0.6823787710902027,-0.26034783896408964,-0.07602330625625697,-0.4897307203881778,-0.4906711708548501,-0.296352411053348,-0.6457413725079788,-0.2880956777038768,-0.40373744391405086,-0.44039552773157276,-0.39213270435582714,4.016354348054882,3.9325860234655483,-0.7115416024249712,-0.6708321392344154,0.48425369240317906,0.5174439248992653,0.44718935035220353,-0.019236445785347556,-0.13787997533797203,2.266271861528594,-0.6503297289450831,-0.444465255890512
"Size of std_values: (1, 40)"

"Time Range: 12:55:28 to 12:55:54, Duration 26.0 
 Start Row 3626, End Row 3730 
 Start Time 906.25, End Time 932.25"
kurtosis Values:
-0.5603974681805908,-0.5708950386102543,-0.17167853413682765,-0.336171154600966,0.09027211414753555,-0.014729709717856032,-0.43048011290257104,-0.33059325324052935,-0.6481576303138028,-0.6683872920674796,-0.24116236186150264,-0.28282202451510763,-0.9109491044573823,0.8819567758836624,0.9094901391762091,0.5419031589396832,-0.6511761206958564,-0.6004090718154425,0.1967644535036266,0.32134127890551323,-0.4623217522789429,-0.47197419491351544,-0.7261245243369294,-0.5791588175773188,-0.7577068140521965,0.1591625261569365,0.4795029666732882,0.2013808298372406,0.8233122198054454,2.0485224718919746,-1.1906485253272199,-0.3264830380041368,0.04672041725003462,-0.6614343584098377,0.35512479264366004,-0.38301431119567475,-1.008435982626336,0.4315156847975299,0.022303878720449255,-0.10985407254836765
"Size of std_values: (1, 40)"

"Time Range: 12:55:54 to 12:56:13, Duration 19.0 
 Start Row 3731, End Row 3807 
 Start Time 932.5, End Time 951.5"
kurtosis Values:
-0.35423465404657284,1.128455885037539,-1.0094339192410882,-1.0195239449206055,-0.22322588509663976,0.09064225578452723,-0.3502868754840134,-0.34603578810314195,-0.5686513225257013,-0.5541177015521117,0.07920352564376199,0.12952755701515262,0.425750418330181,0.4119634535529313,2.5234113163250615,1.2258689920989294,-0.6202060007964145,-0.6724227579289641,0.3270165964266618,0.10465155146868099,-0.434897870171564,-0.421318401075899,-0.8148077101883198,-0.6828296656695549,-0.5358686519106524,0.22134650743321904,0.13015379390666126,0.2504110671622235,-0.3913140116551692,0.13911901502022683,-0.7027985906355303,-0.8242239965733633,-0.6056909805110235,-0.767862593020709,1.1997439522886442,0.22393544391146314,-0.4081612141130959,1.1191927781496176,0.06851486162390596,-1.032749654209888
"Size of std_values: (1, 40)"

"Time Range: 12:56:13 to 12:56:36, Duration 23.0 
 Start Row 3808, End Row 3900 
 Start Time 951.75, End Time 974.75"
kurtosis Values:
0.6531174219608049,0.5474020267973554,-0.7894943943629142,-0.7624333450638332,0.6190334686842025,-0.026254930512705776,-0.39090415894401254,-0.21095383673380885,-0.7664719053613052,-0.7555024088721392,-0.5713064978073996,-0.5461558001082025,-0.30502903510237633,0.14869184011122938,7.661043274397866,2.912860350262303,-0.7712518392262888,-0.7813031550274343,0.13396183939948703,-0.6026357657312689,-0.36868458331997234,-0.44151635488494145,-0.47944044480084846,-0.9098625026077807,-0.125961768846361,-0.41793269155494217,2.8874963184969173,2.9676611849055883,0.12701093089062088,-0.28179953165255345,-0.11058718191416528,-0.578382935673218,0.021392687072991468,-0.6852767160908613,0.16500994747576225,0.2867609686162056,-0.6584565520111867,-1.0021547925640402,-0.26404183907486,-0.9357143738672455
"Size of std_values: (1, 40)"

"Time Range: 12:56:36 to 12:57:00, Duration 24.0 
 Start Row 3901, End Row 3997 
 Start Time 975.0, End Time 999.0"
kurtosis Values:
-0.13717921796781862,0.7412032839952003,-1.2644854707584698,-1.2772876054976607,0.5086180886227325,0.5879783773195313,-0.4785428254028874,-0.35328081690468416,-0.858992237715654,-0.8171086297485597,-0.13365618352049324,-0.09549072470795616,-0.3154279266050031,-0.7634238372586482,0.6429368362139689,0.8518038905484362,-0.6157168367353667,-0.6505538701997504,-0.3370879223265941,-0.176010288760037,-0.4101882993078103,-0.42236895084905957,-0.9511673669061027,-0.9785260017297364,-0.13364867414976267,-0.36066049321615345,1.040544149418153,1.0628431763041988,-0.22745214259123347,-0.9104615972105474,-0.5041844556971178,-0.3481344736382801,-0.4025965485879781,-0.9054628901339559,0.4105868278502971,0.3810799631952362,-0.8202679686159544,-0.3908803003505992,-0.2784834724260121,-0.7093031342596623
"Size of std_values: (1, 40)"

"Time Range: 12:57:00 to 12:57:23, Duration 23.0 
 Start Row 3998, End Row 4090 
 Start Time 999.25, End Time 1022.25"
kurtosis Values:
-0.6875474475234573,-0.2295334241844169,-0.7507139232498887,-0.732771609417953,-0.24570127749922888,1.1569926150895977,-0.7200661419210199,-0.6359334646639878,-0.8073902546249183,-0.8022293711134578,-0.2976463183094511,-0.2240374173986419,-0.5823275048913423,0.7550900881756957,0.02263923717616434,0.7204064187277659,-0.6452757589430691,-0.6059417325475831,-0.8372444322608712,-0.5709122432013856,-0.26166588024668513,-0.2459244930989537,-0.8700892783285075,-0.5791896746009031,-0.5156303404436073,-0.1283839065925685,0.323102918322308,0.5459842038846068,-0.4152623510011595,1.293076819436882,-0.773399217166669,0.012945753758821787,0.018946910701579167,-0.18753894208724997,-0.5932556256064712,2.1388113131839086,1.0393356976517527,0.4092054635552733,-0.32198185228945064,-0.39054681153417725
"Size of std_values: (1, 40)"

"Time Range: 12:57:23 to 12:57:42, Duration 19.0 
 Start Row 4091, End Row 4167 
 Start Time 1022.5, End Time 1041.5"
kurtosis Values:
0.07081042970667895,0.5269697412881529,-0.6043839302398046,-0.07612739743368468,-0.4535776326429537,-0.013105987262655105,-0.38787453593790344,-0.33746354916399435,-0.8066054745418412,-0.7980448725617091,-0.6783188243652649,-0.6543458563139928,-0.04030793186730497,-0.38445788699227545,0.910160457461691,1.387726870792374,-0.8674065269449152,-0.8875317107538212,-0.09137982698099689,1.3557714642284102,-0.41691732863187303,-0.47906890642842725,-1.1373568653429895,-0.8579145546789237,-0.8662754779741952,-0.6047046192352035,0.0017829838499183737,-0.002175362230189215,-0.1351445158109259,-0.9256531867254134,-0.1305579916782853,0.7522396688308177,0.03207922992408063,-0.427248972984442,-0.4980750189488159,0.1764757053061632,-1.195101512055513,-0.8982010375273668,-0.9001229225050009,-0.6864372670964061
"Size of std_values: (1, 40)"

"Time Range: 12:57:42 to 12:58:03, Duration 21.0 
 Start Row 4168, End Row 4252 
 Start Time 1041.75, End Time 1062.75"
kurtosis Values:
-0.163894430902368,-0.24781959819301802,-0.6672262079190827,0.007329293083223831,-1.0233879835320263,-0.03165046779596237,-0.42834260615753994,-0.4347976917712657,-0.7089094729360665,-0.7422708312497868,-0.15745878716161998,0.050335178275836334,-0.6836144160805491,-0.9968300752214665,0.5630467595396262,-0.3135755712556607,-0.637193566395136,-0.5257828090635526,0.8200936004452952,-0.7605001555826805,-0.3108123412691781,-0.30913154323640235,-1.0689116120286517,-0.8161483154768026,-1.0422796472599862,-0.7713710911272704,0.1352169028175183,0.3182923476863575,-0.3991946198082288,0.3830010568459734,0.3867159456245286,-0.21763213137156212,-1.115150430385059,-1.746126876086668,0.44672026768331863,0.9980401028902355,-1.0754061527709406,0.8536235795917024,-0.1972711485445373,-1.0503543604348518
"Size of std_values: (1, 40)"

"Time Range: 12:58:03 to 12:58:24, Duration 21.0 
 Start Row 4253, End Row 4337 
 Start Time 1063.0, End Time 1084.0"
kurtosis Values:
-0.6057753661182144,1.1723322133514307,-0.9494261409604996,-1.3100445096005227,-0.2969314542881021,0.03410120124295224,0.05138503506318859,0.2064640468357104,-0.47953397444848367,-0.4862283364933977,-0.2961025086950686,-0.20584747714272078,-0.4381199358831811,-0.5085533416136099,-0.013687617639941863,0.24636032641269656,-0.6174396588900555,-0.5827501381701947,-0.9160972693678975,0.6548385568046182,0.1608053118400985,0.12072992039395247,-0.8098716001698083,-0.6681870929916167,0.3014421588942229,-0.11114319351404278,0.8757308371528563,0.9742394866327437,-0.659400698847806,-0.7361417946335176,-0.40590778705770525,-0.5279857692052659,-0.29644518773218387,0.13609645949796745,1.0253962313647786,0.8290009469151913,0.3083212105327813,-0.7820784094621889,-0.7811392014308183,-1.4367462424059172
"Size of std_values: (1, 40)"

"Time Range: 12:58:24 to 12:58:46, Duration 22.0 
 Start Row 4338, End Row 4426 
 Start Time 1084.25, End Time 1106.25"
kurtosis Values:
-0.4613177919287903,0.5722394094535916,0.24380135764825583,0.28791474150167584,-0.38560585020283433,0.03172708306804228,-0.5440165922909741,-0.536547417325262,-0.8940560104034851,-0.883941247418532,-0.5139849950946105,-0.4934641712083816,-0.4626952409772498,-0.9984467752012369,0.3582838559709258,0.5084774169537294,-0.8602602733796103,-0.7965717434998094,-0.027261015126561983,-0.4673322961401425,-0.48624918074046697,-0.5398098631801784,-0.9813564491173601,-0.9545141980419398,-0.34103786513984735,-0.015544404592838568,0.2885572299491024,0.19808526334229848,0.11727494033895791,-0.22545852804800282,0.13655882452135693,0.6137784085531273,0.7692579922566765,-0.1550900990791768,0.26317742306471414,1.81903407280865,0.1969096618869708,1.498006711725007,-0.24378823478756173,-0.10425845760707464
"Size of std_values: (1, 40)"

"Time Range: 13:02:31 to 13:03:15, Duration 44.0 
 Start Row 4427, End Row 4603 
 Start Time 1106.5, End Time 1150.5"
kurtosis Values:
-0.2516492556241481,0.8747373082789682,-0.8547471285837611,-1.2289483471035445,-0.1009326071030805,-0.12950704505424193,-0.24405983069533388,-0.22403989806187674,-0.5623086301845941,-0.5625383796821617,-0.3471190917842284,-0.2518314018749144,0.5700763390261394,0.213909808759583,1.5315688518507962,2.379856311030995,-0.5928890074678068,-0.5880414135695631,0.03519086643137115,0.36116509395538277,-0.292676193869458,-0.27378094760627336,-0.5706331636502133,-0.7929851871928633,-0.34561760850899015,-0.5253364811373009,2.1629250848088972,1.670154015467296,0.5766341639977832,0.5455778480196161,-0.10525313163539707,0.5729822497545616,0.08652600439332048,0.07907884632551765,-0.7710697472168158,1.4277406698800599,0.7299589347381867,0.5487569731260113,0.3792739896165953,-0.3703373513377204
"Size of std_values: (1, 40)"

"Time Range: 13:03:15 to 13:03:54, Duration 39.0 
 Start Row 4604, End Row 4760 
 Start Time 1150.75, End Time 1189.75"
kurtosis Values:
-0.5449347440735015,0.007654508473418531,0.2704960098456217,-0.3244990325412562,-0.006827425468463932,1.6106298194539184,-0.24061879469268055,-0.16713771273313682,-0.5668411833072158,-0.5672561309511517,-0.18099515469781569,-0.1836703828282702,-0.44369987578070447,0.7742261155022918,0.20158974300450527,0.6758602544397818,-0.39829663313591057,-0.4547459967633891,-0.2822988964096229,0.8272639559562727,-0.33286737971257807,-0.29072431517312225,-0.585755490336465,-0.7711175367596206,-0.4248362011873672,0.6190529852614954,0.7723363358339119,0.6279696697059318,0.4396676146874583,3.115930231397906,-0.6549961667575257,-0.33228909891557734,-0.8247344854607532,-1.2192724759234694,0.8681376195373809,0.011663983433471525,0.4933196825278232,0.5205405425570793,-0.45737668457929237,0.0398333116282954
"Size of std_values: (1, 40)"

"Time Range: 13:03:54 to 13:04:34, Duration 40.0 
 Start Row 4761, End Row 4921 
 Start Time 1190.0, End Time 1230.0"
kurtosis Values:
0.7653691465113597,0.019909889120932167,-0.1298876642978133,-1.100660721021883,0.537414819899062,-0.4608446731987934,-0.42001625890344574,-0.41935113268104507,-0.7115310243331798,-0.752219124376241,-0.347795987345612,-0.31399647908498984,-0.18073567236916954,-0.43813969402799513,1.4647255257692455,1.2374545781101984,-0.7046645263085303,-0.6443315227665698,1.1067404291348168,0.8082373303728096,-0.4786539387650297,-0.4589782483090832,-0.7917427743157739,-0.8372368881987486,0.2313890297514476,-0.5697809847774304,0.07226360965219936,-0.04848973072920604,0.06269291450200054,0.6426424735635576,-0.43489073383207977,-0.7189822894448215,-0.5468882660158347,-0.7254812392095182,0.8033125429218115,0.42720315204811943,0.6481498824772212,-0.7402589505911865,0.09761156600635257,-1.36690140622799
"Size of std_values: (1, 40)"

"Time Range: 13:04:35 to 13:05:08, Duration 33.0 
 Start Row 4922, End Row 5054 
 Start Time 1230.25, End Time 1263.25"
kurtosis Values:
0.097875003281374,0.22166097915381222,-0.8387121182896466,-1.0058531449727575,0.0058005000800323,-0.5335068535292447,-0.3511207552411695,-0.3230375766599791,-0.8789601873574404,-0.9238736204996494,-0.39249822318338357,-0.39732594072796257,-0.29411404957421317,-1.0889594389220403,-0.5729635534554349,-0.4213383369606416,-0.9477165547634598,-0.9707831877258171,-0.6807145499253737,-0.9832947339340192,-0.7123117589135224,-0.6909897860766328,-0.5266073014698844,-0.9768726778518162,0.6653494553404133,-0.728178034998316,-0.5962801147881112,-0.5227434083918592,-0.2699618587007615,-0.028066533895716894,-0.5539236587747136,0.7201198874393313,-0.3738288271045551,-0.03678824553326043,0.13679076926116496,-0.2897739482037589,-1.0998988117041502,0.27783952352067187,-0.984570734777126,-0.3173734620335802
"Size of std_values: (1, 40)"

"Time Range: 13:05:08 to 13:05:41, Duration 33.0 
 Start Row 5055, End Row 5187 
 Start Time 1263.5, End Time 1296.5"
kurtosis Values:
-0.10454976673967442,0.1432770565002821,0.679222071545452,0.17069587441876521,-0.14791929940383586,-0.00861238020983457,-0.47242298119463255,-0.4226989018207128,-0.6800042932538726,-0.6758576022899057,-0.2426264625695369,-0.2264357726468309,79.26068959314097,77.04390688509804,2.809345362541036,1.906589042419128,-0.6705629187051758,-0.613983423203361,-0.25967457682089323,17.249152734278155,-0.5537656932041761,-0.5531688209077887,-0.724469432121829,-0.7828392666534918,-0.017290114868376172,0.24763983318519456,2.1360355768133603,1.6129921873391027,54.55816829015175,60.05508339776145,-0.5557529913187893,1.291302350485438,-0.9810354024812145,-1.0639974782742734,-0.10150339611501025,2.5500951501943474,5.079917838382833,3.32971455595502,-0.8337345938055223,-1.1966443576284325
"Size of std_values: (1, 40)"

"Time Range: 13:05:41 to 13:06:08, Duration 27.0 
 Start Row 5188, End Row 5296 
 Start Time 1296.75, End Time 1323.75"
kurtosis Values:
-0.6402097579621637,0.3826183432458117,-0.19126020590874226,-0.6487765379455794,-0.8335353891186283,-0.4436400426007636,-0.26281937008597334,-0.20800784964584418,-0.7057398877418861,-0.6891622277016678,-0.4593538272679014,-0.4154508499159366,-0.4195449545177059,-1.131025067470463,0.057306496693964704,0.03438741216226715,-0.7272670207294412,-0.6632425296022539,-0.7429689474867871,-0.5804411293919003,-0.5246931630777567,-0.5049316830192949,-0.8436696881349657,-0.7969588052313687,-0.43050822070661887,1.4936777418262919,0.5777191891314093,0.13142882242119347,-0.24781574913615545,2.8252337270490946,-0.8207396051480549,0.059723112278368795,-0.5772637639906537,-0.9406214670181132,-0.34516851276103777,1.0530485926769044,-0.45177162871577936,-0.803122904397906,-0.8251786284121989,-1.3681973438898887
"Size of std_values: (1, 40)"

"Time Range: 13:06:08 to 13:06:36, Duration 28.0 
 Start Row 5297, End Row 5409 
 Start Time 1324.0, End Time 1352.0"
kurtosis Values:
0.34604408331767855,0.1530070353451305,0.018602820752882998,1.6200069922884799,-0.32144242846396986,0.16310103100001294,-0.12149489191611007,-0.08216793633592934,-0.5775943762127969,-0.5397355228148157,0.10180007222200871,0.10691696745006363,-0.4562046996597262,1.1511735053292371,0.3970108700602064,0.5391950469442524,-0.5274945326734013,-0.5292977431597414,0.775299144932224,0.009448079437634593,-0.30113190411807933,-0.27982685469428414,-0.926930399013715,-0.8053668005691388,-0.4482772153038219,-0.33741969141410477,0.2820504208046031,0.4836320840326658,-0.24223296531155514,0.4671541760162854,-0.2114450629951823,5.008899021145439,-0.4186282297452628,-1.3610695237063857,0.6892957403576347,0.1316208073955356,0.09690116001359073,1.0337328572422262,-0.5124813024279193,-1.4228804162950188
"Size of std_values: (1, 40)"

"Time Range: 13:06:36 to 13:07:04, Duration 28.0 
 Start Row 5410, End Row 5522 
 Start Time 1352.25, End Time 1380.25"
kurtosis Values:
0.02274645296551059,0.7974941575521575,-0.34132524704837586,-0.7127008761178288,0.05014462200733849,0.33088632383730987,-0.36940559346885493,-0.3089130427658393,-0.6849136358116357,-0.691965873338944,-0.36245341468636205,-0.3322470679908731,-0.5187728351418377,-0.030042969887535964,0.1932466545175644,0.281233270021763,-0.6724377966924262,-0.687230800341641,-0.27277478647731623,-0.03545368761596146,-0.4695279529556662,-0.4612979549847678,-0.5326771034096884,-0.7388740003369647,0.6942795028421158,-0.6203947482070196,1.1460649072521623,1.2591935347319367,-0.14154192242465413,-0.6825158751548255,-0.6176696510152446,1.0609088504975528,-0.3885682552598433,-0.7135777909076171,1.3992324946022574,0.6773133594269569,0.9997343729720556,-0.8067208142884761,1.013988012116874,-0.9238213681405827
"Size of std_values: (1, 40)"

"Time Range: 13:07:04 to 13:07:28, Duration 24.0 
 Start Row 5523, End Row 5619 
 Start Time 1380.5, End Time 1404.5"
kurtosis Values:
-0.29224241384547245,2.0820442748576546,-0.3431420430401726,-0.11885525767111327,-0.2725669057988336,-0.21717116593795405,-0.3690091238202311,-0.40591834836344276,-0.6654109702191562,-0.7264519825049072,-0.4501615303113127,-0.4512318216382498,-0.24009095415682769,-0.1984058554456274,1.9384130519742193,1.2178430177730322,-0.7892674036253453,-0.768261367371132,-0.3960085427742186,-0.02847311010233966,-0.564322539806271,-0.5601873810797455,-0.8305525304430601,-0.7183892080006586,-0.4375795487778009,0.1473638261888901,1.79629873438809,0.896738589885449,0.3420957319699034,-0.631942345767901,-0.4432546952192107,-0.7047346027646175,0.27954473711257766,-0.23598108246437555,-0.024401739022466895,2.912778270708232,0.19762737005277398,-0.487336099524323,0.3486094914025353,0.6031098743438612
"Size of std_values: (1, 40)"

"Time Range: 13:07:28 to 13:07:52, Duration 24.0 
 Start Row 5620, End Row 5716 
 Start Time 1404.75, End Time 1428.75"
kurtosis Values:
-0.6496577229834721,0.3957943357012841,-0.08113165228677799,-0.606326871343299,-0.39377935167410394,0.1479048620403196,-0.42087489173864023,-0.48482648185644006,-0.8080555245629113,-0.8335491953635605,-0.4167724527120944,-0.4244959420573924,-0.3192171129781687,0.42498807230598157,-0.05534229558138337,0.04109491027924861,-0.7069991847546295,-0.7266120692180267,-0.5762680185902251,-0.5020596882258417,-0.6296244413055616,-0.6865332612988886,-0.7864213752465417,-0.8840698462339667,-0.6926672323706216,-0.011599503023879798,-0.062236675361492466,-0.02714812327492311,-0.07922143071099841,-0.6346836552517678,-0.6788733694727833,-0.6219299457271399,-0.42872886157736634,-0.6144026473433613,-0.749498742138134,0.4609541242807058,0.0012072518673189592,-0.6235695144180107,0.7800845219892665,0.2213945930465293
"Size of std_values: (1, 40)"

"Time Range: 13:07:52 to 13:08:17, Duration 25.0 
 Start Row 5717, End Row 5817 
 Start Time 1429.0, End Time 1454.0"
kurtosis Values:
