0.5930216313926353,0.3638395511474233,-0.6745974184450922,-0.7144354853801911,0.5384313248957424,-0.26134565605102456,-0.5942250104480946,-1.185145149973803,-1.0258177583858812,-1.4792757274675248,0.4154208605324512,-0.7528939651121478,-0.6245506256814068,-0.3974889809934514,-0.8892709646795813,-0.5880894984277805,-1.4937251731732715,-1.4653935282248804,0.2256672062018361,1.262900842416541,0.5301836141121363,-0.14692615629854888,-0.9550419685990983,-0.06711351127318599,-0.9037015052271329,-0.380237521986722,0.18829063579899286,-0.0807226099610352,-0.979708807117734,-0.09922516349544264,-1.1255508864404526,-1.3756768491778637,2.2755738199886544,2.34273392264155,0.12830906264928332,-0.696215705449772,0.5541568615471526,0.6050816922540108,0.1151657976528564,0.9987159447960989
"Size of std_values: (1, 40)"

"Time Range: 12:22:53 to 12:23:18, Duration 25.0 
 Start Row 2631, End Row 2731 
 Start Time 657.5, End Time 682.5"
kurtosis Values:
0.9640063558775802,0.007491105950847121,-0.3732219643898915,-0.10260468842168624,2.860718323191228,1.1975593547964332,-0.6978364975705347,-0.25688925971422716,1.2227649094508912,0.7022050241886371,-0.7367676086563408,-0.6034461418794352,-1.0682038456779996,-0.8271335554182344,-0.26548608628452586,-0.024840466085048085,0.04780845118837318,0.26778085794198425,-0.7069556424361347,0.027476983996329363,0.2918213540764021,0.017535142975745988,1.997024351447589,1.1195903869184978,-0.9402119111674745,-1.0006792936240099,-0.4906029056693364,-0.48925004485312007,0.1831237373567891,-0.5014746032898199,0.9678582722592748,0.8955229584110733,0.7420271432985417,0.1577134874250854,0.01936531537671149,0.47275746781891437,-1.1356289942442728,-1.4272488264715186,-0.03336871433392563,-0.2663497327215407
"Size of std_values: (1, 40)"

"Time Range: 12:23:18 to 12:23:54, Duration 36.0 
 Start Row 2732, End Row 2876 
 Start Time 682.75, End Time 718.75"
kurtosis Values:
0.43066968860768995,-0.13075358371712298,-1.4249404874128087,-1.1929307465672185,1.0967584273454651,-0.5580514687567995,-1.0760686612067174,-0.8680225030368525,-1.0700145181944871,-1.2386061617939863,-1.1769833939457781,-1.5324054329724277,-0.9000478415555668,-1.000160424937105,-0.7190219539414957,0.6995386732556303,-1.319817731039272,-1.159508979445018,-0.4231525039919348,-1.3004802194067862,-0.7211523401345046,-1.4293694685797442,-0.9966190433025686,0.2883303711398395,-1.0070204515691563,-0.9376018920657172,0.37519544021437623,0.6245903293243251,-0.5885439744978758,-0.34992166822103954,-1.3312546388342483,-1.2188197338139792,0.4765202451785955,-1.2054611399872124,0.6242005068886498,0.4025860514988904,-0.7590945549912078,-1.1079210432594608,-0.14028227611124588,-0.9677520744002899
"Size of std_values: (1, 40)"

"Time Range: 12:23:55 to 12:24:21, Duration 26.0 
 Start Row 2877, End Row 2981 
 Start Time 719.0, End Time 745.0"
kurtosis Values:
0.6604227941840595,0.19394488735912274,-1.0812349173447098,-0.9993735795238972,0.0881770325881126,-0.6881754691400586,-0.9671555244697938,-0.7411523611095818,0.9989486518374164,0.6903820584789693,-0.14273534358896978,-0.376826378134933,0.35816599094641344,0.8805724665461061,1.2208682146144199,0.5006793036254242,-0.3778805047453466,0.23215251413146776,0.44649233050347803,0.5178232330560024,-0.3497667224766685,-0.6945340070499837,2.0079728159375954,0.6645762826933188,3.2814752977218795,4.302754547809411,0.7057997724963467,1.160094366960533,0.728517368492998,2.4159720151694586,-0.4560350604335399,-0.48616938115429864,3.074048470445284,2.3994020324973526,6.123636100344816,0.6552004553295796,-0.4094256914813257,0.7416532609980848,0.799251752327744,0.04493323540848415
"Size of std_values: (1, 40)"

"Time Range: 12:24:21 to 12:24:45, Duration 24.0 
 Start Row 2982, End Row 3078 
 Start Time 745.25, End Time 769.25"
kurtosis Values:
0.2574027939995531,-0.03675205818799787,-0.41801960542059025,-0.5635283176140113,-0.20887584256984804,-0.08301049334751154,-0.3293015261335124,-0.7408325709533963,-1.0952424330892092,-1.4891570326930939,-0.1555042377358382,-0.4987974672421487,-1.046468087756315,-1.2115256465858109,-0.019508312490476243,-0.2415296945744716,-1.0504976496176728,-1.284447883362558,0.18207920172688397,0.2912911805702514,-0.6917327062858387,-1.6986751300564753,-0.15886838570587525,-0.6769666568512287,-0.8163854560557953,-1.1647641417931411,-0.4122238783631671,-0.7573699693284319,-0.5863095757252497,-1.3226523949703415,-1.4095335818329175,-1.4967507227623102,4.3906022933990405,0.7840872060527841,1.263090193483757,4.9441284018552185,2.800920831817815,1.9356550551779197,3.28984258917595,2.767300108433134
"Size of std_values: (1, 40)"

"Time Range: 12:24:45 to 12:25:05, Duration 20.0 
 Start Row 3079, End Row 3159 
 Start Time 769.5, End Time 789.5"
kurtosis Values:
-0.21934814487222232,2.6669178375241467,-0.8914618100478089,-1.0101609429972371,0.8219582628197166,-0.22355367741131005,0.6273908021718122,-0.17757505257306994,-0.6956122446476498,-0.9499331614779232,-0.2108323129731171,-0.5688092316405147,-0.9247833525951688,-0.9337792869900388,-0.4706329221904415,0.49209155131691196,-1.1010790784727889,-0.3879266933978802,0.9184592412943617,-0.4362072194698521,-0.3675771604757814,0.44190309041683085,-0.46709453716232874,-1.0813452083849266,-1.021344884977637,-1.1660459114280308,-0.44321032134969496,0.17745269518580242,-1.0473066396549284,-1.323512392755805,-1.3341880883858002,-1.472330142603592,-1.7114471779085558,-1.659411795024182,-0.038300898575319486,0.9907251690918453,-0.1604421532996696,-1.232806109243651,-0.5594063954951629,0.003964029124594148
"Size of std_values: (1, 40)"

"Time Range: 12:25:05 to 12:25:22, Duration 17.0 
 Start Row 3160, End Row 3228 
 Start Time 789.75, End Time 806.75"
kurtosis Values:
-0.7624886518316907,0.5277774680104033,-1.4146704386668896,-1.1869166070394466,-0.10234891440723537,-0.13636259469376455,-1.0542124880974617,-1.3679549892924456,-0.7218510441092798,-0.9449296721622478,-0.9674487271321288,-1.393809345321412,-1.054104687835934,-0.8123324589069592,-0.24788493560035407,0.03997882180228274,-0.9986843636079783,-0.7759611984427255,0.7422357581421317,-1.3327832624797311,-0.571828191710178,-1.4351517089753383,0.04274263728482319,0.6481458693117954,-0.4392083698041458,-0.9099961485347312,-0.46498282840704164,-0.21646383458839713,-0.9913055851276917,-1.1475749017932255,-1.0339677550875117,-0.9927247632289142,0.8990762940543302,0.6377231077703378,0.4638939124950716,3.0441784595667194,-0.627104138858833,-1.2473001734905937,-0.20897737874121924,0.7980640985002982
"Size of std_values: (1, 40)"

"Time Range: 12:25:22 to 12:25:47, Duration 25.0 
 Start Row 3229, End Row 3329 
 Start Time 807.0, End Time 832.0"
kurtosis Values:
-0.08750001181212808,-0.8190068153943226,-1.1100906196222402,-1.079023698095755,0.3759949000475409,1.881406248154791,-0.859867713143859,-1.049503783648418,0.25239741026425344,-0.5325330477907619,-0.7911968592963081,-1.0534608988540477,-0.9808274945299886,-1.2707576176476185,-0.4672497746012043,-0.117304082249162,-0.661475041899684,-0.8137300498949331,0.6560230055312424,-1.513024343366309,-0.5121382048822691,-1.168904674513727,-0.2742703317227271,-0.164468899091891,-1.085345399639304,-1.165401927301045,-0.4989910718205044,-1.1608579802792818,-0.5090111849636005,-0.7683043764276118,-0.37144583446588886,-0.023607512104069084,-1.0903645694425803,-1.1170596741962684,-0.03653520018756229,0.7230796277671265,3.071013260121303,0.0027062751029656162,2.176684514998832,1.9613484619849242
"Size of std_values: (1, 40)"

"Time Range: 12:25:47 to 12:26:09, Duration 22.0 
 Start Row 3330, End Row 3418 
 Start Time 832.25, End Time 854.25"
kurtosis Values:
0.021336914659725537,-1.0556302585803579,-0.751713026554897,-0.8968813366678545,-0.44396810608859916,1.2714391609958504,-1.2170958793733233,-0.992842001252912,-0.18551375180949492,-1.0884790485406417,1.4544403486663446,-0.48083669224817127,-1.090041834846708,-1.1817774989480898,-0.018681614673136338,1.0142308585122786,-0.6049298273333346,-1.1030110819300647,1.4359298808823384,1.8072554895024968,0.09750772273038422,-0.03347509730788101,0.982192372463345,0.6973744317167783,-0.4123361278509181,-0.33796296757136446,-0.791616060622029,2.0130335978341565,-0.5264726814579905,-0.541959496529675,-0.42722541175749384,-0.6866112103479951,4.714686147710419,2.5464790328045694,-0.35928440991498745,-0.6894279737601177,4.927073345494441,5.894093395574133,7.839072259272589,15.991612235719018
"Size of std_values: (1, 40)"

"Time Range: 12:26:09 to 12:26:33, Duration 24.0 
 Start Row 3419, End Row 3515 
 Start Time 854.5, End Time 878.5"
kurtosis Values:
-0.13612785507908942,-0.22072015108747234,2.1902252490818466,1.2861582064477863,0.39767715033619044,0.6338279643716156,-1.060913015325916,-1.0920517746975513,-0.6451730824773287,-0.9634898752380487,-0.8292952716898365,-0.906576236404586,-0.8731088069529678,-0.6519005809984613,0.8430981673927334,1.055236755318072,-0.06791648192105093,-1.0662872299706572,1.2670748087671857,1.8912582810622691,-0.7201285979958199,-0.7907034284370393,1.498682747837325,2.4690404879913963,0.3425428052558339,-0.07009200457675924,0.10948590973847772,0.7310602352254847,-0.5248545600045276,-0.5452731560152273,-0.15483570557031268,-0.6405022450974203,1.8867979652501656,1.2016209903690056,0.8647622617827544,0.1270524810113649,0.12346111675306748,0.577515907112049,0.6585639211436027,1.6878506191884046
"Size of std_values: (1, 40)"

"Time Range: 12:26:33 to 12:26:50, Duration 17.0 
 Start Row 3516, End Row 3584 
 Start Time 878.75, End Time 895.75"
kurtosis Values:
-0.009355139568289594,0.9431871939213714,-0.8155464707808684,-0.7644565673139598,0.509189735065303,0.008300609772487366,-0.9696687468509446,-1.3580294121282859,-0.054950417948730124,-0.9043905862409551,0.6674579364186748,0.339444915589465,-0.7576339530524443,-0.8108750359468333,0.3833580129002452,1.0880696041288047,-0.8572730230757055,-0.9489078367338108,0.7210578445646458,2.0837175598101094,0.13073804519980659,0.8878546365413973,0.360387645767708,5.527289180815247,-0.4929133071456131,-0.09241124620486874,0.2200414111408664,0.3025835886315371,-0.8261434166124815,-0.800652107429948,-0.8286038858587328,-0.4470752341916375,-0.09877538115411744,2.028097752663685,-0.1286775656754111,-0.34300923813593176,9.033314086312872,27.048434266645447,1.9244466762434769,13.862199631660204
"Size of std_values: (1, 40)"

"Time Range: 12:26:50 to 12:27:12, Duration 22.0 
 Start Row 3585, End Row 3673 
 Start Time 896.0, End Time 918.0"
kurtosis Values:
0.9544046966232731,1.9700506168449223,10.860035784143152,5.271098679479881,1.3022054727916075,0.24095929135803829,-0.21825760559385188,0.2710805301264294,-0.6002293763492879,-0.5949694487409252,0.3990219612932515,-0.46617831650658603,-1.0142049392550976,-0.892945420953767,-0.4350819253821139,0.13503904131441313,-1.295237371618455,-1.0542647354714842,4.118471622220789,10.58049159179142,2.191177730254365,1.8614787121204834,-0.5389332407505911,0.8013291815249608,-1.0108223777105343,-0.5456578418737328,-0.5487388235475787,3.8891460416501076,-0.39059027376208943,-0.5090689857371085,-0.7971099211993722,-0.6123196251962622,1.9307163705444506,3.924721692026351,-0.3855683826676639,0.3262717563400659,8.123925714897846,11.215153808045534,1.0249343692233515,1.7710398042237419
"Size of std_values: (1, 40)"

"Time Range: 12:27:12 to 12:27:42, Duration 30.0 
 Start Row 3674, End Row 3794 
 Start Time 918.25, End Time 948.25"
kurtosis Values:
0.789470527698938,-0.0017232017975481462,1.8511309572328436,0.534625029885055,-0.4265018492653647,-0.42398484281704807,-0.5692689810282334,-0.45758462502519404,1.039069093118914,-0.7315600452409443,-0.8410097689684264,-1.1686976272160685,-0.7607678570203729,-0.8835569986942318,-0.5808510332223218,1.3543299087133986,-1.1717642977872664,-1.2720087201080121,0.4981036638174001,-0.3026419690329951,0.0677362843713758,0.06865374904783428,0.04393526959520999,0.8196410192987793,-0.7092365022258029,-0.9271141178764459,1.0213996803782193,0.5574638765918367,-0.3332601003851994,-0.15760750490322328,-0.20025300409382396,-0.6602369764910971,-1.1126877844117082,-0.7143069359935512,0.7861227393278276,0.19518297237706683,-0.04799581263395991,-0.5197026041474806,-0.22586531502741902,-1.1764717222188914
"Size of std_values: (1, 40)"

"Time Range: 12:30:12 to 12:30:36, Duration 24.0 
 Start Row 3795, End Row 3891 
 Start Time 948.5, End Time 972.5"
kurtosis Values:
2.1956783249075382,1.693374666399949,-1.3865413292763138,-0.9642779447306711,-0.47229992286253086,-0.8414966083146194,-0.977451458960763,-0.8855668430893164,1.7013261983590322,0.7916939123445443,-0.14740261996333137,-0.19518558331514724,0.009707599453243176,0.6864456414917282,0.015035517101114948,1.8979849325668443,-0.22471366333749643,-0.10575904742593911,0.19054477710869655,0.5353216895836637,1.0774120496019677,1.8636410410010011,0.6972061818948077,0.26017935681805016,0.02984754663455602,1.087341858569201,1.8934343942142533,-1.1370758395168417,0.6127383478485706,1.043473039501606,0.5977722640045853,0.47446159400954,0.03923065732183684,-0.9622373373129771,0.5697823353738736,-0.20050659410530036,-0.8974929893353973,-0.8878485453901801,0.10069129718341374,-0.6649162337972085
"Size of std_values: (1, 40)"

"Time Range: 12:30:36 to 12:30:54, Duration 18.0 
 Start Row 3892, End Row 3964 
 Start Time 972.75, End Time 990.75"
kurtosis Values:
-0.010057299234347283,0.3526694312090375,1.905985580591361,0.3782644069689942,1.121646046634357,2.308107034409293,-1.0137516048185895,-0.9595020213112324,5.822024022863037,5.8580299983659465,1.363583044535507,-0.5101121937238622,5.356107438650032,5.624881205707425,0.4839807944138981,0.4392599588727881,3.8540682754900883,4.635910120766839,-0.15197381926752662,-0.753483987523095,0.45531507835909757,-0.3667011847723476,5.108432463818367,2.09681487329758,3.1410311977556287,2.5539379464117946,1.611859523528003,1.3884669877963782,3.809027876490921,4.881331710191555,3.5820489728362332,4.588586268108506,-0.9756386357829525,-0.8908342661217361,2.4362230814017476,3.704946867209774,-0.5651326046975238,-0.7532617278915494,2.7575635035115997,-1.3759217273434106
"Size of std_values: (1, 40)"

"Time Range: 12:30:54 to 12:31:16, Duration 22.0 
 Start Row 3965, End Row 4053 
 Start Time 991.0, End Time 1013.0"
kurtosis Values:
-0.09717600048812791,1.1386593928431124,-1.5692685656199814,-1.5779450260484462,-0.7991951280605218,-0.7369337445642743,-1.7852457851627506,-1.7573147775022442,0.40343298255792304,0.3007078982978748,-0.736840041249919,-1.652808919685042,-0.6434336363259598,-0.4587654180827747,0.2855319385837807,-0.2126688715599947,0.19414587140830397,0.0037184429878434067,3.3588512904605334,-0.7700879204327986,0.3275191102589994,-0.9086855122428283,0.9078787561803341,1.5846119660656628,-0.0954107500745991,-0.8042597909004834,0.6527808789144136,-0.535771537543603,-0.5288523644050711,-0.6900316388723597,0.1284746137869135,-0.005086939019841807,-1.2896935063943569,-1.3270478508189782,1.8349470454747019,1.3351215972306631,2.300782633319727,0.715429978319257,2.047946202225951,1.036835171624082
"Size of std_values: (1, 40)"

"Time Range: 12:31:16 to 12:31:37, Duration 21.0 
 Start Row 4054, End Row 4138 
 Start Time 1013.25, End Time 1034.25"
kurtosis Values:
2.385473466087099,0.9665671699366096,0.3526797649887472,-0.11352967297902694,-0.591431279999747,-0.03526953752403106,-0.8551808568185848,-0.48551251045653654,1.2200503450116518,-0.4990677031527815,0.03024364590602735,-0.6060909137757067,0.14749347637647192,2.0454434028392,0.6700709778422604,-0.235629373746987,-0.6517037695897376,-1.008109574899065,0.37018306365351394,9.395376270309125,1.5931058765215758,2.4751109216497724,0.010012025496540122,1.163574362197802,0.30712654443178655,2.3622634592651917,0.9456758017571447,-1.2563889601474476,-0.5229182973175788,0.8184756259175292,-0.8480662879959748,-0.9060017714888993,4.3982632320891515,0.9471580701836699,0.03957201856199877,0.031154883698774505,2.1223198291317553,1.9211589475625663,6.723943525450965,5.787554739747419
"Size of std_values: (1, 40)"

"Time Range: 12:31:38 to 12:32:01, Duration 23.0 
 Start Row 4139, End Row 4231 
 Start Time 1034.5, End Time 1057.5"
kurtosis Values:
0.38828326072072317,0.4491041257852295,1.7696306844313554,0.5302314257646557,-0.6017815617958742,-0.3817289002718107,0.2299499951335342,0.022936103528045315,1.8231130224310421,-0.1633027941337426,0.20055654483768448,1.2273456153793445,-0.37475150358052245,-0.6826124527530824,1.4825092665783117,0.9777911259975434,1.6957480102297406,-0.109345809840109,0.8297427593531674,1.658214601566927,-0.17897071376588425,3.8577794984679485,3.8362651578710816,0.5132226065148746,-0.04149651872803517,-0.6378068133376225,1.2091758941904205,1.6487042580540656,-0.3422427253784477,0.23816890747386754,0.693222690713565,-0.31999225572407575,2.4996290373328964,2.204190147722864,-0.3992221209715465,1.5418719541239074,2.5772182901442253,2.382715465718662,0.2820741328427383,0.21802149856418174
"Size of std_values: (1, 40)"

"Time Range: 12:32:01 to 12:32:19, Duration 18.0 
 Start Row 4232, End Row 4304 
 Start Time 1057.75, End Time 1075.75"
kurtosis Values:
0.10913729179167486,-0.5314829321746908,-0.18196776796980618,-0.8744582473111575,0.738623531592999,2.038058652513346,-0.41290951724444414,-1.0491609493217546,-0.2050374636000809,-0.21365392185254084,1.3504036683317544,-0.24657693566951044,-0.550881532502534,-0.6470613071682307,0.52427552671986,0.5527664214678305,-0.6077802453572443,-0.2973331875449956,-0.7362053452728405,0.33135735907193853,-0.10964538704956706,-0.10384637504619931,0.2566466910317131,0.4338205359289371,-0.6712613161163281,-0.8389031388207502,0.5550587133591138,-0.349113568095043,-0.1623037231708362,-0.4585691238092018,-0.42864466138619317,-0.4780303337366374,-0.5132105084411145,-0.3555196839510595,0.006617899944152406,1.8109078608024411,0.6672100310339855,1.304785473996871,0.10881521576200015,0.43804975731674833
"Size of std_values: (1, 40)"

"Time Range: 12:32:19 to 12:32:35, Duration 16.0 
 Start Row 4305, End Row 4369 
 Start Time 1076.0, End Time 1092.0"
kurtosis Values:
-0.4009200435021194,-1.0506740979225553,0.760698485145006,0.3194148486831869,0.7303965687899145,0.2252387448081148,0.342593325864907,0.5665739911048036,0.09546825260861658,1.5253510075976342,0.5980466891001015,-0.31646749148699627,-0.13893283787922694,-0.5192612049766208,0.47258800100534115,0.10108089076952131,-0.2500239608789663,-1.1735662111844927,2.675972397078712,4.100866136314432,0.1146535113104834,-0.10551171320938035,1.664307890214082,0.6066368651055662,-0.4554741302850145,-0.5365734255320502,0.045167588735091524,-0.5028888034954289,0.1315312977942753,-0.20238564263735892,-0.8158960907601434,-0.0883508212419124,-0.6262354329706405,-0.7033792202852625,1.4493297441578141,0.10271912148912987,2.2374790338241297,3.1736402376908766,0.9879568641165246,7.348883319207564
"Size of std_values: (1, 40)"

"Time Range: 12:32:35 to 12:32:57, Duration 22.0 
 Start Row 4370, End Row 4458 
 Start Time 1092.25, End Time 1114.25"
kurtosis Values:
-0.24986233669730717,-0.6376789805564735,-1.0836531980955058,-1.027063759551939,0.7344042189744426,2.065106726284232,-0.6662975963450348,-0.9419719884353492,1.512916190305666,-0.32608949506776774,-0.3837200597649266,-0.7677315586884763,0.11168361942563676,0.2846635315188726,1.2309962017207319,-0.3148471516394973,0.6496054846820742,0.37751771042493987,-0.08178428498890167,-0.3149198115613334,1.451712206867498,-0.7092535276471552,1.1108140247349203,1.0763877150420305,-0.5290884423228035,-0.4849831294231186,-0.04609810956566429,0.008104307322664095,0.18962788046056556,0.24335953566454016,-0.024023986820434384,-0.35412122084955655,-0.0811461491316181,0.09638302813200239,-0.13963915311124664,-0.8180149971628663,0.06375185837398378,0.09159873945399655,1.4111936437141956,0.1752772188451086
"Size of std_values: (1, 40)"

"Time Range: 12:32:57 to 12:33:16, Duration 19.0 
 Start Row 4459, End Row 4535 
 Start Time 1114.5, End Time 1133.5"
kurtosis Values:
0.38097818661036964,-0.9150951325174863,-0.07478322379633084,0.15926421759219256,0.7115512385936418,-0.02078921844618442,-0.8861104051397826,-0.9232676240864968,1.1509725872351213,1.1443986144519274,-0.5470902438128702,-1.0859792258468906,1.5545388309357833,4.169069296158899,1.6032545069179118,0.6531890418467823,-0.5037016317906136,0.013830213077551168,0.23024724645381234,-1.4817035535585281,-0.6061383863755916,-0.9883423982390007,1.6608116913106823,1.4302374071942143,1.416900884498851,2.358993086507967,-0.34017041169806506,-1.1182425220845216,1.7949559563337614,3.407537604185846,-0.6921400478401676,0.5019538743966381,-0.9260708801426647,-0.7977869435017233,1.0281647880606997,-0.46286440128925577,3.4411584410654603,1.3399286360757543,2.7333676612377804,1.8987525356363584
"Size of std_values: (1, 40)"

"Time Range: 12:33:16 to 12:33:37, Duration 21.0 
 Start Row 4536, End Row 4620 
 Start Time 1133.75, End Time 1154.75"
kurtosis Values:
-0.052140427580663395,0.35793914322072107,-1.4945911445970739,-1.1024004996138184,-0.5130812282237582,0.1992416087286495,-1.1570462720919577,-1.553874283835367,-0.056548394386576106,-0.09937696934464446,-0.7107771800410907,-1.4333288630052312,-0.13145443825144154,-0.5621275544440394,0.17120547182358514,3.6359838523661523,-0.7327270111089512,-1.024632172223449,-0.39713130337762026,0.8979772850205427,-0.22590580069819666,-1.3320809855210294,0.4767226352024867,3.99523417080424,-0.4510372721865763,-0.31675437348847346,0.5482797133693293,-0.31114106623280113,-0.09332624253812094,-0.2785598714312405,-0.8785400643463515,-0.8552489383660307,0.6660109304041324,2.249456831328283,-0.45485186366977803,0.4821365213320741,4.884066541083433,7.796949027324388,0.5364576425083514,-0.34572508699905447
"Size of std_values: (1, 40)"

"Time Range: 12:33:37 to 12:33:59, Duration 22.0 
 Start Row 4621, End Row 4709 
 Start Time 1155.0, End Time 1177.0"
kurtosis Values:
0.016717031638092905,0.34396525172269454,-0.8542096290662613,-0.6335350663320085,1.6008814987770155,0.5023885585320258,0.01758705442123576,0.7420977052656692,1.1781640967303035,0.2521873732482742,0.06196430079612503,0.649649751240613,-0.6038147197661985,-0.5519650981483926,1.7919248355595574,0.5326643621050491,0.0224232719357933,-0.8095117559848211,-0.3204459910913955,1.5481858279797995,1.7660637427418902,-0.6088382198523932,1.1376152148524161,3.0937112913224905,-0.29232709175037597,-0.37344898727518894,0.6495177024872887,-0.4385161019678967,-0.8579786649747296,-0.7137029504331438,-0.3183090368791155,-0.4815601751065226,1.363308819791473,0.17697790083522413,-0.47355799417962485,-0.14340149677601444,0.6466758102559891,1.7045262411518136,-0.1747762246618776,-0.3990291402002488
"Size of std_values: (1, 40)"

"Time Range: 12:33:59 to 12:34:18, Duration 19.0 
 Start Row 4710, End Row 4786 
 Start Time 1177.25, End Time 1196.25"
kurtosis Values:
