-1.1769905463518704,2.1087821294679188,0.9542560882945748,1.966170279573202,1.0902221611697271,0.6271460455654929,0.522498246494937,-0.44884773370285513,-0.07195747543971187,-0.7956150930251447,-0.9497949008528273,-0.8766871049951015,2.5349326700918677,0.1784122271715618,3.159550561723405,0.05968297490855079,1.4564844724008168,-0.12549131166691252,7.182533439163018,-0.010178503136667683,3.5634341094178383,3.012245154300607,-0.23230483574942662,0.10967173365563898,0.843427135794176,-1.1404527889493121,6.0519421875954595,6.980880815197224,0.7124827394172253,0.03671901397790833,0.7029198271402262,3.700779984329042,5.2887508649879,2.763414158079433,12.242034462426549,11.269650394956338,11.326913956488605,3.7304204547646247,13.382097853308107,8.845146865306234
"Size of std_values: (1, 40)"

"Time Range: 10:32:15 to 10:32:40, Duration 25.0 
 Start Row 3638, End Row 3738 
 Start Time 909.25, End Time 934.25"
kurtosis Values:
-0.541411570795439,-0.46600653910571177,0.29835337557117114,-0.7079664989717358,0.3434170973544757,-0.5212005974721983,0.6510980124952797,0.49423530524289694,-0.9460413495665572,-0.9268122967799082,-0.8187513830162652,0.07242430784079312,-0.03965285699832677,-1.160734929444403,-0.2960962296404248,-0.062465423352121796,-0.6492620380824699,-0.389142807616353,-0.3921358002117392,-1.4434822368798115,-0.33503545342611574,-0.3416638370203895,-1.1965129451594707,-1.158665295856896,-0.7777266954866073,-0.08693295695518621,3.9527701574778673,6.824541633151952,-0.8374457721287931,1.5891844791126317,-1.0116730643781908,-0.6071075386760585,-0.7271408402410886,-0.7229418312424762,-0.6861745695263712,-0.3311855338660554,-0.024966353647440265,-0.10831631698413391,2.1071370268749714,1.306558833939932
"Size of std_values: (1, 40)"

"Time Range: 10:32:40 to 10:33:07, Duration 27.0 
 Start Row 3739, End Row 3847 
 Start Time 934.5, End Time 961.5"
kurtosis Values:
14.185154963257197,10.996224378629307,-0.17939438804219332,1.0414515433990976,18.342310022383074,9.268604452086725,-0.03298034827423635,-0.0716638319766445,7.84690176058691,7.699035402927116,0.5548878299120905,4.656298613187453,5.311725611274648,9.762224908973925,-0.19826263090287988,1.9499873884979824,4.98052386013734,8.447770007678985,0.4383785687509305,5.997644535379926,0.2185882555331462,0.15564411440178327,0.2582168158889466,-0.00325408050141629,-0.12219655187184619,-0.34354879275910033,5.001970748400467,5.488860546890589,6.9719571251312455,8.01176711146391,0.38011607289598315,2.4715296421532003,-0.1474431456816192,2.283602374864353,-0.2166797700679126,-0.22349472370889245,-0.6578069501551704,0.16042731486554862,9.392064103041287,5.870621448204268
"Size of std_values: (1, 40)"

"Time Range: 10:33:07 to 10:33:38, Duration 31.0 
 Start Row 3848, End Row 3972 
 Start Time 961.75, End Time 992.75"
kurtosis Values:
1.6040993532157186,-1.030734006700713,-1.0384152415717953,1.2716955926546003,-0.35456012723723074,3.9710333432951606,-0.12111264759584994,-1.3071576263920308,-0.3576862067405089,-0.5989411718119597,-0.9996424056710849,-0.0813208959977696,-0.4969425381342898,-0.10104638086545936,-0.7175416466626978,0.3617785348209557,-0.9888752486398751,-1.5004328786389238,-0.12411746000252855,-0.0020711102185395625,-0.835187156223828,0.11768474856753297,-1.2957417442337842,-0.5445261681444435,-0.6967394627399877,-0.176578630401369,9.173217417708209,5.299209214962659,0.04203772130601813,0.9580260553657967,-1.3204995929827577,-1.0083524720257644,-0.8775426827204451,-0.6985765838565596,-0.9494391255479044,-1.0043970037604462,-1.2334624638731246,-0.7481147660338112,10.428076395253266,2.5771098100165144
"Size of std_values: (1, 40)"

"Time Range: 10:33:38 to 10:34:12, Duration 34.0 
 Start Row 3973, End Row 4109 
 Start Time 993.0, End Time 1027.0"
kurtosis Values:
2.201548937185617,-1.4358991073527498,-1.3049144524538292,-1.314759282198629,5.632122592923611,6.375886461540496,3.4932993936308225,0.9353172441518436,-1.7264687905627378,-1.7198411885421758,0.8971621750084493,1.1810634500049133,3.737922720770376,3.260182771828882,9.416591799874254,8.688668516612005,0.6306192751575197,-0.8611182461455935,6.905986154566179,1.2054365633057156,2.7690920262226246,-0.1697333313081475,2.4896739803454686,5.959788653997824,-0.3175887155751149,-1.456230633987987,5.118831425764981,0.9663735694143245,11.98503852564959,10.20217394697685,-0.4224270877392242,-0.40017481750284345,0.4964089699764376,0.22815243598016366,1.2017935269610316,0.45591919534965974,-0.034369713261167334,0.29811736796860266,15.543170665960243,7.145067613165438
"Size of std_values: (1, 40)"

"Time Range: 10:34:12 to 10:34:51, Duration 39.0 
 Start Row 4110, End Row 4266 
 Start Time 1027.25, End Time 1066.25"
kurtosis Values:
2.096634771216954,-1.036795847440514,-1.2390906862004745,-1.2381108714531555,-0.5279312617270717,6.473195492015371,-0.5538262904488036,-0.8300077185517143,-1.843450648849299,-1.8318401090938352,-0.9165194116889936,-1.0624450045678113,-1.4742587344912235,-1.5852025494878872,-1.0544541576504711,-1.4689297755043893,-1.6043941680073017,-1.700007654791581,-1.6487043017103988,-1.7203385487614617,-1.259772747881497,-0.9674886241578688,-1.4440066130227862,-1.2500662568217733,-0.6870744723457043,1.3317779583597176,0.7369402462472561,1.7917529070167184,1.6371217475477238,1.6202648697173512,-1.0187951928604513,2.024318923112774,0.5147535855003289,2.6211255229320614,-1.0480839549643934,0.7655694954703076,-1.3578461950760945,-1.3232656672688339,13.379218890756757,-0.07600509651603637
"Size of std_values: (1, 40)"

"Time Range: 10:34:51 to 10:35:20, Duration 29.0 
 Start Row 4267, End Row 4383 
 Start Time 1066.5, End Time 1095.5"
kurtosis Values:
3.3904321681983562,12.652257894599606,-1.159109728707911,0.04852322623023353,-0.0025116166809131535,0.796273746102663,-0.4627103785663187,-0.48912035214309846,27.58170009254302,24.542126615052204,1.584529445726604,0.7616788381787916,8.60535844378155,10.73107357708542,1.8987112864163072,0.855878712838475,-1.0667131047789413,-0.8446338934647053,-1.0727400605285693,-1.1015552335667975,-0.10554110264680672,1.0571671719080706,-1.3400357466672275,-0.053936190368106374,-0.35020621742040925,-0.0962734192896324,3.8526803769816764,-0.1470169875101357,13.701453478203035,12.413841468671807,-0.06788287305119534,1.6382196966463214,0.030934925397708923,0.7827861305007304,-1.2224760093384806,-0.42990382719016784,-1.130577544073782,0.5351275650000225,0.8754480098045638,0.1573012118702839
"Size of std_values: (1, 40)"

"Time Range: 10:35:20 to 10:35:43, Duration 23.0 
 Start Row 4384, End Row 4476 
 Start Time 1095.75, End Time 1118.75"
kurtosis Values:
-1.7216774697626611,-0.7825997686520512,-1.066082940548574,-0.29283528158165106,-1.6632582673023906,-1.6627805110549123,-1.1636063345437748,-1.6040117450246099,4.261184492885407,2.138408559442939,-1.4709428134197018,0.474374122673928,-1.3207863808045792,-1.5118741804539053,-0.19919325176278768,-1.3663418666883496,-0.26791095846557544,0.08818565864775607,-0.4607393427368631,-0.48134197386548916,-0.45250249132525555,-0.7427697070622634,-0.7629599197546453,0.07596880284581697,-0.5922706408359466,-1.0138609754344339,-1.1823128953640374,-1.1853543319353343,-1.4439962328299527,-1.4517684822520065,-0.8056969265722391,-0.7171832970012959,2.275536746242257,0.22662038975119092,-0.8248487164472214,-0.8002657141453247,-1.4186118655057731,-1.0656680354793704,-0.6139238179125233,-1.1887612524178566
"Size of std_values: (1, 40)"

"Time Range: 10:35:43 to 10:36:18, Duration 35.0 
 Start Row 4477, End Row 4617 
 Start Time 1119.0, End Time 1154.0"
kurtosis Values:
-0.10890550456471315,-1.5384899299579073,-1.8246360015642495,-1.6590325969107589,-0.36263499795554255,-0.3167056847372556,0.31032508467674,0.15403285823960422,-1.9374314602170564,-1.9246674910511912,-0.35445715517251886,0.41739206728433365,0.07003824507656997,-1.7065708996092723,-0.7473946966926888,-1.584944529521906,-0.633681237320272,-1.8445049228181696,-0.4150153066526361,-1.5962089932847872,-0.7221102335890239,-0.3401754910618511,-0.24405294266561395,-0.5108494402220956,-0.0943058329533879,-0.6807129272124754,-0.018930999352900546,-0.8530621111401322,-0.2842077380157937,-0.3533820946587287,-0.3417060506784808,-0.16755003941346214,0.8699756142508761,1.1940449623616747,-0.5550371514478183,-0.25039335468552704,-1.2547853217373974,-1.114241571688564,0.11965909729270319,0.10208387926874085
"Size of std_values: (1, 40)"

"Time Range: 10:36:18 to 10:36:52, Duration 34.0 
 Start Row 4618, End Row 4754 
 Start Time 1154.25, End Time 1188.25"
kurtosis Values:
1.4796799234553637,2.065691253944177,-0.6826594658577814,1.738221830266668,0.8709532612529025,1.0822187088769777,-0.6215169073064026,-0.7196265669318347,-0.7420174218917435,-0.5452409065288273,1.7192443431925533,-0.967017555507911,0.4899223453537922,-0.982202513484987,0.5885837510999536,0.20334361328355,0.0021803769455339683,-0.3652089362270843,0.13191375472178368,-0.06082963166050792,-0.7296570449242421,-0.5124650687512391,-0.18897406806619665,0.2692674586759849,2.9448790143161485,0.08673943900893022,0.2754787101530609,-0.6515924354462754,1.5839992389710371,1.6202778132564841,0.24931730377779937,0.03426650784754637,4.190656533365246,0.9652793994614228,-0.4099649237038454,0.11669065712924809,-0.3448345807884601,0.07526902501259114,2.826750783959872,-0.22452963170303164
"Size of std_values: (1, 40)"

"Time Range: 10:36:52 to 10:37:18, Duration 26.0 
 Start Row 4755, End Row 4859 
 Start Time 1188.5, End Time 1214.5"
kurtosis Values:
3.173155697762912,0.8533500073938196,0.8788979609962122,0.6777759219035584,1.9109901795563333,3.2578631481494362,1.3768143592190771,0.4662712260400035,2.7345136551232097,3.066266316625315,0.32504512493357796,0.26548216659514257,0.17612576567024796,1.024342858614629,0.7639880390461946,0.1278387173477844,0.244964294801016,1.1081704695686634,-0.26653190532765336,-0.2565269910995669,0.45352118955205256,0.12101986363901718,-0.2652515081518487,0.1656293258338275,1.4454890778581335,0.3035294934492221,0.9197747991538714,1.0964717661009038,2.3261126212349215,2.66078511817176,0.2518767530782311,0.39076600617153234,5.427403023384706,2.217989735651706,1.2371234415008345,0.7902486785932035,2.3327253934322965,3.279928198537771,2.1984306904978403,2.8234375439684403
"Size of std_values: (1, 40)"

"Time Range: 10:37:18 to 10:38:00, Duration 42.0 
 Start Row 4860, End Row 5028 
 Start Time 1214.75, End Time 1256.75"
kurtosis Values:
0.8793662438014405,11.055888579154733,9.180876253274441,12.413919744842008,2.8710558321548287,3.6002719942858086,-0.1388103691779321,-1.411369587541254,26.211741471963744,36.423874917038845,1.8799818229414473,1.4881401450792353,-1.0231031214979351,2.8885894376408423,3.9048866923092014,11.535455826564537,5.517157413031457,10.980064233036693,-1.1474723137517118,4.62454721944184,-1.1490865947896862,6.50574109195416,-1.533367103922292,0.4687118801723611,0.09075381846043307,1.209878970606649,4.840276888831663,3.9631726732717576,7.597712777513733,9.082809367201737,-0.7763343403701066,1.7031925486425257,4.782230714701023,8.419870237291684,0.4226914990877817,3.878539569807459,-0.6068173683117428,-0.4709424451874793,0.15498244197382016,0.3867913132231835
"Size of std_values: (1, 40)"

"Time Range: 10:38:00 to 10:38:18, Duration 18.0 
 Start Row 5029, End Row 5101 
 Start Time 1257.0, End Time 1275.0"
kurtosis Values:
0.6041285262617762,2.4234653500763184,-0.932213413849377,-0.4632274858039449,0.7320406462678051,0.9143801595563277,3.401525267036882,1.5619810176811884,10.907884555161163,7.774942161473266,-1.0377502091852666,1.2451310098288522,-0.07914505945342709,0.21085232351510674,0.2503772643372626,1.3410991991227643,-0.205553763360931,2.4782669959925405,0.1572627983795991,1.053738996281524,-0.07093488371466083,-0.6447054224605151,1.4720685338563575,0.7480701959100813,-1.2025408620257136,-1.1510479016705932,-1.7302805658210718,-1.6239324228584122,1.464730475290855,1.7611087161659738,0.7222450992202223,0.4415809149194678,1.0938544845913016,0.01073642649048745,1.4557403686517159,1.0551444828921568,2.427311521900136,2.903222837299844,2.123428547980911,3.0877958879391247
"Size of std_values: (1, 40)"

"Time Range: 10:38:18 to 10:38:44, Duration 26.0 
 Start Row 5102, End Row 5206 
 Start Time 1275.25, End Time 1301.25"
kurtosis Values:
-0.2782120667565162,9.655873659923802,2.2344495999594027,3.199788202770229,0.15003488648133123,-0.010725616194202647,-0.28481184942540594,-0.5151983990072613,11.51974342555162,10.594773179919184,-0.7798148598883747,0.6716467941039852,-0.060900575500260956,7.907719646363246,2.4500527107910113,2.3385034662501116,-0.256364927175309,1.148477401064481,1.4091062674747654,-0.38329299173190456,-0.4355251750462532,1.2537597475104585,-0.5564526502550948,-0.7093703985354516,-0.717885096872374,0.403834527295412,-0.9851949656226675,-0.3579403073786045,-0.6695942703271065,-0.6527741244546901,-0.14603440689812075,1.8171448521706965,-0.8387264082570942,-1.3644366182154317,0.2131703944800396,-0.3691515963783325,0.2735666672909338,-0.5762596999742104,0.23411753835184523,-0.5820757923474469
"Size of std_values: (1, 40)"

"Time Range: 10:38:44 to 10:39:10, Duration 26.0 
 Start Row 5207, End Row 5311 
 Start Time 1301.5, End Time 1327.5"
kurtosis Values:
0.15801709912744055,1.4775514570735542,9.760914021328237,10.32697123727918,-0.8834981912800286,-0.900403372508519,-1.2334935259372388,-1.272865783049471,0.49845882878758063,0.33166849372657037,-0.7872209454593104,0.355645430938873,-0.3900535517878101,0.8178029714983266,-1.430474322879788,1.7496707858545442,-0.49246819741585224,4.3482166426496045,-0.2630879908777115,1.548373072454047,-1.0479192393561023,0.9476262104334658,-0.5045503324144978,0.9581243188260133,0.13534118615445045,-0.5937623164897872,-0.026478179605990082,0.23550081134299639,-0.23058262657201922,-0.4633896167957543,-0.8436473822608859,-0.9730960673743319,-1.1682155308228193,-0.40099947185811136,-0.3859787925583902,-1.3059700987496516,0.29083343204014955,0.18710212693021955,1.513769741266545,0.19109174777937366
"Size of std_values: (1, 40)"

"Time Range: 10:39:10 to 10:39:34, Duration 24.0 
 Start Row 5312, End Row 5408 
 Start Time 1327.75, End Time 1351.75"
kurtosis Values:
-1.134797431961631,2.0551267917184974,22.52939198765033,23.271324738744337,1.1383811746541728,0.7488155610893461,6.525735414386093,2.776903493769211,-0.5990051045585973,-0.8525028609272334,-0.1263982717275045,6.289629233454079,-0.8161543461205572,-0.2741690078696952,-1.21971502341418,19.11971999155199,0.48181173898101415,2.81735971625655,1.5309814235206414,3.769468419613581,1.3145619365096657,1.4736012867468649,2.490475351087558,0.8863258469984086,-0.0649653976888831,-0.29375822394196316,-0.9636025482031783,-1.0116428054208284,-0.3068452024216608,-0.5759293267109422,2.5480583815386906,3.7689997172382466,3.8202283658886387,1.943779111878591,3.6724779564164844,3.9607539661535007,0.9149470800827242,0.3566105340640675,-1.2067760224919644,-0.17567413358719408
"Size of std_values: (1, 40)"

"Time Range: 10:42:54 to 10:43:29, Duration 35.0 
 Start Row 5409, End Row 5549 
 Start Time 1352.0, End Time 1387.0"
kurtosis Values:
-0.20124671189062227,3.8132317615172244,3.984060292779704,4.229109554633818,3.713669613354294,1.057244197135887,0.246994858741318,-0.47501575366950055,1.2725529952423908,1.2602772583462833,1.3719301842544436,6.296555125556978,1.93120440599313,1.1442356445722934,5.941755009537143,2.1117601908812818,1.6607664092045669,1.3379114983182827,1.8111960939747505,1.922741676026055,1.2813204669863598,2.8820416373373163,-0.18249090422310843,4.18097562113977,1.9900515305842523,2.9635965085760327,3.7064967874565387,4.159318812546434,8.27503421883427,8.281602069797035,6.184372903895058,6.252119709040834,5.3159311992274745,5.7448370385391705,6.464435364254616,6.090668743393714,7.5090090242943575,8.177185301525244,8.193469619836247,8.914641232495958
"Size of std_values: (1, 40)"

"Time Range: 10:43:29 to 10:44:18, Duration 49.0 
 Start Row 5550, End Row 5746 
 Start Time 1387.25, End Time 1436.25"
kurtosis Values:
0.03652086171646207,0.32621754930141833,6.801516409434033,5.702625083294443,2.547363702191112,2.6347471032534493,1.500984551894848,0.944651682188236,12.683407647154782,10.14090432955769,0.08685625225762594,1.2924805732648306,3.231784538388924,3.304648857829342,7.085633831153514,1.9499023351649942,0.21318610975582164,0.46657481812600743,8.448403451952261,1.3936448198330451,1.6823611862871557,11.524569000501236,-0.7883566645083664,-0.5240555930417936,0.4052581376370581,4.617705001660275,12.886962126357567,12.782013790475553,7.221115587001904,5.68341995488759,8.208649326539927,11.175192270566123,15.465248172106342,12.247118479663675,15.42684310049436,14.812188715380664,20.30019229867659,20.367969726453396,18.323204824119667,20.446093095270008
"Size of std_values: (1, 40)"

"Time Range: 10:44:18 to 10:44:54, Duration 36.0 
 Start Row 5747, End Row 5891 
 Start Time 1436.5, End Time 1472.5"
kurtosis Values:
5.932863846747116,3.3914046299738025,1.0922096803811092,2.214012788661911,1.9754247593595373,2.1415241123074633,0.4064936106806729,-1.2682462295312766,4.199893584267481,5.385952596408215,-1.6565107337121965,-1.6654261544416644,2.5109673758711892,0.5068648950203571,4.514992726640912,6.427889638062567,4.010470668379486,-1.3909263342187166,8.439004500013061,1.5815664549364703,3.465909539093227,4.339478269277784,1.1137911608086046,1.695010608320592,-1.4415319599330307,-1.662303676296859,2.5281537096622895,1.7698746726468029,-1.1471942390372971,-1.460352103076121,3.127238927427447,5.355277915800112,8.72556791482163,7.670875188696316,14.468659159370858,13.78766246355384,10.125336010455724,10.249564541382911,8.772103353952748,9.028103309206472
"Size of std_values: (1, 40)"

"Time Range: 10:44:54 to 10:45:15, Duration 21.0 
 Start Row 5892, End Row 5976 
 Start Time 1472.75, End Time 1493.75"
kurtosis Values:
-0.6467224453384017,0.19372635837846364,-0.2834003644881671,0.14379829453224913,-0.9876946704640575,0.27050522838380786,2.9971025941037723,-0.37652681838032764,1.24772021632967,-0.5364760346852799,-1.3915939098032917,-1.2830759305992359,-0.5984943100954894,-0.9544211732850623,0.9627893527908693,-0.1848606633871004,1.2797858069804366,1.538018925381305,0.3634530996789733,-1.1428845793996796,-1.059300558828097,-0.6103188826828059,-0.43684513274338466,-0.18783347674135875,-0.07910524011097264,-1.1130012318277684,-0.5643793107568009,-1.1253416713380051,-0.2931356179782534,-0.25091723399706023,-0.5574248572633778,0.6197091135515689,-1.364558812993409,-1.4110075274229417,-0.4970622139962404,-0.6190176363243891,0.7379487189664355,-1.389460577586239,6.6851179823764095,0.050114030884635064
"Size of std_values: (1, 40)"

"Time Range: 10:45:15 to 10:45:38, Duration 23.0 
 Start Row 5977, End Row 6069 
 Start Time 1494.0, End Time 1517.0"
kurtosis Values:
-0.8686767680576044,-0.6877423032523318,0.01607644111215789,-0.6444869821802484,-1.2916714159679643,-0.7358598224061952,0.5217242378450475,0.01930953424189763,-1.339283742763854,-1.5497756036836865,-0.5935203149528885,-0.43577837061265123,-0.9756284131093649,-1.3753678893866603,-1.191986672291014,-0.6439822134534747,-0.7747677850915573,-0.9412351149678027,-0.8531333765177358,-1.1608936858364456,-0.5360706124015278,-0.26680037875186446,-1.135362252645673,-0.803774537065685,-0.30551946739866986,-1.0220498858603688,-0.3752692871526393,-0.5232667391687911,-0.03372469645594389,-1.1258093835696095,-1.7275672631185388,-0.9606796660520249,-1.078878427491901,-0.9105434759982391,-0.8892723200288106,-0.747106598053974,-0.629762894541424,-1.4610998358440193,0.5844132109084552,1.8700201126559444
"Size of std_values: (1, 40)"

"Time Range: 10:45:38 to 10:46:04, Duration 26.0 
 Start Row 6070, End Row 6174 
 Start Time 1517.25, End Time 1543.25"
kurtosis Values:
0.9002897357433728,-1.370224398163619,-0.5903774724214252,-0.4707986763229095,-0.7941721911384234,-0.9846147215520151,-1.6010105025839125,-1.3808850789930642,-1.3234806665952994,-1.3638623422992993,-0.014606974007996154,0.42140130264938014,-0.7265287213857938,0.2082390960204883,-0.05081583647994359,-0.6669035822336427,-1.3108072829398414,-1.3100283466280844,-0.07678678156539753,-0.40899931625850305,-1.3912888032282054,-1.2805783029625153,-1.5445505889766737,-1.2932235830220546,0.06607812321468831,-0.8374540714203764,-0.7118666440716561,-1.4232823012823328,-0.6181390454876943,-0.6442215343092252,1.7418953221933489,2.6699838381382914,-0.3074789343678761,-0.16825675704174525,-1.382054463988229,-1.1686158270999465,-0.5428825940532804,-1.4325755760478904,0.197280661727393,0.5756921581798076
"Size of std_values: (1, 40)"

"Time Range: 10:46:04 to 10:46:31, Duration 27.0 
 Start Row 6175, End Row 6283 
 Start Time 1543.5, End Time 1570.5"
kurtosis Values:
-0.17110844043390205,7.273003134562725,1.871575310030872,1.583165494378422,1.0184909952802217,1.8820538910750404,-0.5267220697039656,-1.4345184556038455,6.475015345469885,6.686703710640721,0.4225919501880693,0.3005496256344484,-0.02903916231516357,1.0137214597743576,0.9101637457486937,-0.40237547291843656,-0.36873055110050323,2.2557590009850967,-0.822367347327499,2.2201034580948846,-0.2907646476667245,1.2818165676699245,-1.2093243921784618,-1.0752859319218926,0.30420116316069823,0.022643892572185464,2.495551881320596,2.463439054635792,4.036524460225697,3.735939101804151,1.1582786298809502,0.8104010786182947,3.659998048444818,0.9949101937722364,-0.714584449964863,-0.4134124535929593,4.7607579199293735,4.336098621836635,4.561133618207848,3.5217666969123123
"Size of std_values: (1, 40)"

"Time Range: 10:46:31 to 10:46:54, Duration 23.0 
 Start Row 6284, End Row 6376 
 Start Time 1570.75, End Time 1593.75"
kurtosis Values:
-1.1841123091472858,-0.9974208259737902,1.6079039633451195,1.3931708689406817,-1.5458603866287357,-1.4894162318804918,-0.47940795696510063,-0.09194856911100624,-0.6528503731600352,-0.4218200805929673,-0.3622422098491329,0.25174755592438913,-0.9713871139171393,-0.75988585627882,-1.4308724097766041,-0.634526080699692,-1.3741630786389416,-1.0328244778655724,-1.0751059676188612,-1.0193882787688888,-1.1646438402621253,-1.1514928372560918,-0.9229237087964108,-0.27411140548513746,-0.6620840260164522,-0.47661523946181905,-0.564073201913422,0.26375480545753316,3.931829492251227,7.849563020375502,3.798735119147093,-0.34656901806524143,-0.47458857931353293,-1.0195480033864606,-0.5124866098656211,-0.8074938482652811,-1.2372053528629547,-1.3672732398898046,-0.008425548248670367,-0.2581193765321448
"Size of std_values: (1, 40)"

"Time Range: 10:46:54 to 10:47:14, Duration 20.0 
 Start Row 6377, End Row 6457 
 Start Time 1594.0, End Time 1614.0"
kurtosis Values:
2.2533720548188825,0.7375740468702525,2.5277825320911207,-0.2684643642449269,-0.7387052793667359,-0.592792256781121,-0.09234079639796011,1.0713766580746338,-1.6238757483844717,-1.0959606651727727,0.01090790145813525,-0.935480177523738,0.1259935140883992,0.3417267492738807,-0.3773613925477348,-0.823600390623966,-0.6938455648870225,-1.1851274908708918,-0.5516163744858367,-0.625071299345719,0.7308320848055376,-0.25698537761531925,-0.7476878503422553,-1.1217616567335211,-0.8120239967413267,-0.33779389196239995,-0.9658062091030724,-0.7138292504808783,-0.5772681943192155,-0.8495947469507015,-1.0623106599351244,-0.4715766129708987,0.04908181945307266,-0.3727137716810094,-0.113468730739819,-0.48441829600015485,-1.0546681078256128,-0.36537014323660166,0.2216687452241306,-0.7621400568046321
"Size of std_values: (1, 40)"

"Time Range: 10:47:14 to 10:47:37, Duration 23.0 
 Start Row 6458, End Row 6550 
 Start Time 1614.25, End Time 1637.25"
kurtosis Values:
-1.0068263989175663,-0.18129247374820956,-0.80771450199097,1.6099032090281584,-1.5362158341813532,-1.5763548911320158,-0.038543368004241074,0.3014431856778623,1.1124692658297537,5.8436399537933745,-0.7346198413218397,6.298380062833413,-1.5706420680254343,-1.435787535989662,0.20733836986217336,1.0538106935699592,-1.8482987921693728,-1.7958184539190398,-1.5326131957293825,-1.6448580492381437,-0.3286825143654126,-0.24776834935633696,-0.9301187972619447,-1.5705176435572303,-0.017708859123631626,-1.2278532357524352,-0.696899829612303,-1.8079353643766076,2.996877689870515,9.131417364495857,-0.08441991823181505,-0.24426499201888374,-1.0116107839226016,-1.511290388343821,-1.0373676032313754,-0.5502662322777119,-1.8496954149014229,-1.8136016277158553,-0.8341317839063831,-0.8268845691652671
"Size of std_values: (1, 40)"

"Time Range: 10:47:37 to 10:47:56, Duration 19.0 
 Start Row 6551, End Row 6627 
 Start Time 1637.5, End Time 1656.5"
kurtosis Values:
0.24349944195686568,0.9252152621285057,-1.0193720291581057,4.338903516109322,-0.8809192673032773,0.8506269183863489,-0.6579121975234115,-0.7261297681130849,1.6297859570092301,1.1920364376281443,3.912517572728552,1.2798804514350817,0.48589946778021087,0.8321991434150742,0.43755903044421185,3.317628150558166,1.98404822979035,1.5427613129712716,1.6946010360861639,1.7309652868251169,0.2550944054284554,0.2737802240209062,0.04613544846086315,0.2581032072876712,0.13639779421908527,0.021443354602637577,1.5056090666812683,0.5234402912239249,0.1671348180251111,0.39514684396362565,-1.0518421442875494,0.19272507024409702,0.12063910472352601,-0.5157269763088248,0.7067651279219573,0.5578422676151353,-0.32510238832983784,0.27777591816169256,3.2677923293739326,0.28517597101767134
"Size of std_values: (1, 40)"

"Time Range: 10:47:56 to 10:48:22, Duration 26.0 
 Start Row 6628, End Row 6732 
 Start Time 1656.75, End Time 1682.75"
kurtosis Values:
